id,audio_path,text,label,sublabel,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
Sirens and alarms/Alarms/Alarms-0022.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0022.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,8.94891156462585,24.23,2.147616623590931,0.5060340148272571,,0.0,0.1341267199288694,20.42400851379313,0.19166656284435216,"",14.96
Sirens and alarms/Alarms/Alarms-0023.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0023.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,1.9129705215419501,18.61,3.0455861955793386,0.5576051474915549,,10.986192724631387,0.23225364012957472,4.875504598175244,0.3511217184829219,"",3.771
Sirens and alarms/Alarms/Alarms-0024.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0024.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,9.192244897959183,13.385,1.821390987872489,0.22685705030832704,,0.0,0.4708640185805019,191.25030895034925,0.5920244830340745,"",11.455
Sirens and alarms/Alarms/Alarms-0025.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0025.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,6.570272108843538,21.26,1.4646414436009494,0.07606898514806805,,0.0,0.11400915414894405,,0.1721088894025845,"",9.938
Sirens and alarms/Alarms/Alarms-0026.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0026.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,31.25,1.0417186604388273,0.10416008193261894,,0.0,0.36162866236609503,,0.42407872583068357,"",5.903
Sirens and alarms/Alarms/Alarms-0027.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0027.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,38.84,0.9439392118247878,0.11237800904642731,,0.0,0.09155416464516365,36.17343536017095,0.16264879221210954,"",5.576
Sirens and alarms/Alarms/Alarms-0028.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0028.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,60.68,1.2240514702872247,0.08617493516602329,,35.522015630541055,0.2658511204875525,,0.2038854965281779,"",8.024
Sirens and alarms/Alarms/Alarms-0029.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0029.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,38.48,1.241283787199544,0.19589075939368278,,0.0,0.07790979727440599,13.55349031285846,0.18838426704776617,"",6.854
Sirens and alarms/Alarms/Alarms-0030.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0030.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,46.53,2.0074593276366057,0.12096576282993925,,20.986728500597774,0.10325752460633611,,0.19900943230231255,"",9.038
Sirens and alarms/Alarms/Alarms-0031.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Sirens and alarms/Alarms/Alarms-0031.wav,Sirens and alarms,Sirens and alarms,Alarms,44100,5.0,28.17,1.3859883332492606,0.1611453262323337,,29.164257586606848,0.29616190058109776,5.79286798717989,0.13206482666040348,"",6.161
