id,audio_path,text,label,sublabel,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
Music/Music-0131.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0131.wav,Music,Music,"",44100,30.0,39.24,1.5311555578491733,2.016146930366874,,0.0,0.808788975816636,129.19808563218663,0.6249904527204988,"",66.443
Music/Music-0132.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0132.wav,Music,Music,"",44100,30.0,52.05,1.4765723183007968,0.6550991381557311,,0.0,0.07343333348585766,,0.13158586584357107,"",70.497
Music/Music-0133.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0133.wav,Music,Music,"",44100,30.0,47.61,1.5970734751140738,0.338773442199046,,0.0,0.08772805889522245,,0.16052465099497243,"",69.395
Music/Music-0134.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0134.wav,Music,Music,"",44100,30.0,24.2,1.6136329193552572,1.5684334145186727,,0.0,0.461020504083657,,0.48024725052709283,"",58.614
Music/Music-0135.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0135.wav,Music,Music,"",44100,30.0,52.66,1.6474271954061845,0.2652046413413124,,0.0,0.10028471490900918,,0.1600142959773732,"",70.728
Music/Music-0136.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0136.wav,Music,Music,"",44100,30.0,42.44,1.940591997518768,0.37551102203092873,,0.0,0.34426599394970797,173.26076656469363,0.36966375053594597,"",71.598
Music/Music-0137.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0137.wav,Music,Music,"",44100,30.0,45.61,1.6188314807795683,2.783779525286153,,0.0,0.1973296814706741,342.8469131880684,0.2390102162278352,"",66.335
Music/Music-0138.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0138.wav,Music,Music,"",44100,30.0,16.45,1.0530570571545235,0.4878730665325845,,0.0,0.3006390425147845,,0.31890519582130944,"",30.691
Music/Music-0139.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0139.wav,Music,Music,"",44100,30.0,29.75,1.3608811704681045,0.17640669678991952,,0.0,0.4500018783349086,226.5118269214155,0.4754144093010682,"",51.428
Music/Music-0140.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0140.wav,Music,Music,"",44100,30.0,45.03,1.5975368179705596,0.2591067799767109,,0.0,0.2674013675902767,,0.3019394345339988,"",67.466
Music/Music-0141.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0141.wav,Music,Music,"",44100,30.0,35.27,1.4435514605853828,1.3888952155028542,,0.0,0.415715876715133,,0.3928899606952764,"",60.353
Music/Music-0142.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0142.wav,Music,Music,"",44100,30.0,25.3,1.807194727282114,4.702168021269112,,0.0,0.5144539221693472,,0.7943817793507956,"",55.229
Music/Music-0143.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0143.wav,Music,Music,"",44100,30.0,42.44,1.5898562547863195,0.7787493845771593,,0.0,0.27464616537002545,4137.436070290272,0.2297163298488726,"",60.396
Music/Music-0144.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0144.wav,Music,Music,"",44100,30.0,21.96,1.3799015411401734,0.6817823048263261,,0.0,0.17421501629309283,,0.33665565306410333,"",52.332
Music/Music-0145.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0145.wav,Music,Music,"",44100,30.0,10.575,0.9821128495140963,0.370546878719305,,0.0,0.1689080589102072,131.19054889317147,0.4217634618839833,"",19.52
Music/Music-0146.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0146.wav,Music,Music,"",44100,30.0,35.07,1.4455944392254159,0.11009870023550943,,0.0,0.10494501075975943,200.3102023834349,0.19228980732624917,"",50.421
Music/Music-0147.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0147.wav,Music,Music,"",44100,30.0,33.43,1.649496721810033,1.93735860209952,,0.0,0.1677234671481564,,0.3872253896441692,"",51.79
Music/Music-0148.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0148.wav,Music,Music,"",44100,30.0,33.07,1.6717092657276236,0.33440409794713677,,0.0,0.5168209902588186,,0.29960854235065787,"",69.979
Music/Music-0149.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0149.wav,Music,Music,"",44100,30.0,13.29,1.4378134591213525,0.5397867620918978,,12.71376862824097,0.3200612432161653,,0.3837484931268541,"",36.808
Music/Music-0150.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0150.wav,Music,Music,"",44100,30.0,23.24,1.1863254028447456,0.14354767585842268,,0.0,0.09962783910465782,,0.17213575107320891,"",50.872
Music/Music-0151.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0151.wav,Music,Music,"",44100,30.0,13.647,0.8826272853999861,0.2545340931381378,,0.0,0.35326949293199766,,0.3958687357655025,"",27.333
Music/Music-0152.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0152.wav,Music,Music,"",44100,30.0,42.59,1.4735607924306833,2.346515816962409,,0.0,0.18082959703309068,271.3960350106636,0.22501700324628165,"",61.567
Music/Music-0153.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0153.wav,Music,Music,"",44100,30.0,43.64,1.9254258383212046,1.7251183794970744,,0.0,0.3287135517518006,80.22799030162241,0.34107916794525994,"",74.181
Music/Music-0154.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0154.wav,Music,Music,"",44100,30.0,8.785,0.6642280134012901,0.1224354371885145,,10.756772435797384,0.31723746012792453,34.7922203365144,0.38354334599753387,"",14.048
Music/Music-0155.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0155.wav,Music,Music,"",44100,30.0,24.0,1.3273008199579872,0.17714649444475,,0.0,0.0718289266207359,,0.15343844747930876,"",48.24
Music/Music-0156.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0156.wav,Music,Music,"",44100,30.0,39.58,1.9433410994512046,0.31563664625089116,,0.0,0.31450119281048206,,0.3655280695930635,"",73.675
Music/Music-0157.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0157.wav,Music,Music,"",44100,30.0,31.34,1.398982695170825,0.7263414182546213,,0.0,0.19027043716228104,113.10297761565285,0.15660860448967098,"",55.749
Music/Music-0158.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0158.wav,Music,Music,"",44100,30.0,38.93,1.7296798641545958,2.17895698591099,,0.0,0.2826872258778202,,0.3511796743548498,"",62.96
Music/Music-0159.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0159.wav,Music,Music,"",44100,30.0,47.92,1.5066710298929575,0.33113817152474484,,0.0,0.12834350449042037,66.46541820842315,0.1833682190464299,"",63.199
Music/Music-0160.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0160.wav,Music,Music,"",44100,30.0,48.39,1.5572436709818505,1.959955289192901,,0.0,0.3551567027491696,,0.3100381054737918,"",68.707
Music/Music-0161.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0161.wav,Music,Music,"",44100,30.0,46.6,1.3490099498636798,0.5265832791360597,,0.0,0.10331567044297021,,0.16363305640106102,"",62.781
Music/Music-0162.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0162.wav,Music,Music,"",44100,30.0,31.76,1.400968201307543,1.4017999362528566,,0.0,0.20993005848160562,,0.305960949888316,"",41.786
Music/Music-0163.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0163.wav,Music,Music,"",44100,30.0,23.7,1.2232699084726155,0.11517320923212031,,0.0,0.08556349753720734,,0.15863420803702302,"",48.387
Music/Music-0164.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0164.wav,Music,Music,"",44100,30.0,41.75,1.775555422374321,4.899574939474042,,0.0,0.6929315961009516,,0.7004381787637721,"",65.24
Music/Music-0165.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0165.wav,Music,Music,"",44100,30.0,22.29,1.5479128121572605,0.14359735980014135,,9.881051729830993,0.13905630001174596,,0.2010069949354933,"",60.854
Music/Music-0166.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0166.wav,Music,Music,"",44100,30.0,42.69,1.5171506861641972,2.112804498356349,,0.0,0.28618384446418704,,0.3144620506331124,"",67.128
Music/Music-0167.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0167.wav,Music,Music,"",44100,30.0,31.71,1.4220507783648804,0.8041513903725795,,0.0,0.16843323339072738,91.81537308116225,0.29590178023491515,"",60.452
Music/Music-0168.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Music/Music-0168.wav,Music,Music,"",44100,30.0,45.02,1.7602106585950308,3.8108810951544765,,0.0,0.5942080644356025,184.86785716192827,0.42468304136103335,"",70.177
