id,audio_path,text,label,sublabel,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
Voices/Voices-1091.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1091.wav,Voices,Voices,"",44100,1.8685260770975056,49.59,1.4654367611468915,1.1815739391009135,,0.0,0.5626327401382198,18.318708545476667,0.9223515727526549,"",3.5
Voices/Voices-1092.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1092.wav,Voices,Voices,"",44100,0.4599546485260771,36.57,1.7984101351960107,0.8718710885155891,,0.0,0.4117474825327925,4.066379266517952,0.8529467382777254,"",0.878
Voices/Voices-1093.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1093.wav,Voices,Voices,"",44100,4.6138321995464855,36.56,1.4286467051971412,2.589741413732699,,0.0,0.5602735962050919,69.60343411740354,1.53310229086769,"",6.083
Voices/Voices-1094.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1094.wav,Voices,Voices,"",44100,3.3489795918367347,38.94,1.560216365371464,1.0510348003919479,,0.0,0.4562616663290469,73.11254005573646,1.274046204228085,"",4.923
Voices/Voices-1095.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1095.wav,Voices,Voices,"",44100,2.432925170068027,42.89,1.449799525014052,2.3763018661196216,,0.0,0.5404731302629328,20.014815610630016,1.0465127227550641,"",4.304
Voices/Voices-1096.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1096.wav,Voices,Voices,"",44100,0.26068027210884354,31.51,1.2285108727494234,0.7840680379221576,,13.841534615976915,0.7190978900658992,3.0359783446959923,0.9368376010164761,"",0.455
Voices/Voices-1097.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1097.wav,Voices,Voices,"",44100,0.5089342403628118,30.04,1.8659944022265353,1.7762649204895413,,0.0,0.49907533795141157,29.34713735135684,1.1269935678874285,"",0.846
Voices/Voices-1098.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1098.wav,Voices,Voices,"",44100,1.3281632653061224,40.41,1.5039716305981534,3.7035313860642582,,0.0,0.46821198332361197,,1.060274123505277,"",2.111
Voices/Voices-1099.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1099.wav,Voices,Voices,"",44100,1.1668480725623582,33.41,1.4555279155634795,1.2044727526736998,,0.0,0.6244344577654557,45.28178367484043,1.2343483226813579,"",1.65
Voices/Voices-1100.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1100.wav,Voices,Voices,"",44100,2.012244897959184,37.69,1.49233585972209,0.7071885146996946,,0.0,0.5122398298561661,,1.1019605351573063,"",3.11
Voices/Voices-1101.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1101.wav,Voices,Voices,"",44100,6.319274376417233,39.56,1.4251261178605306,1.2623939059944373,,0.0,0.47710682518027886,224.66842968982775,1.1302892648753404,"",8.86
Voices/Voices-1102.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Voices/Voices-1102.wav,Voices,Voices,"",44100,1.2502947845804988,45.36,1.4444761216196673,1.0526407783562006,,10.075132148362904,0.5506652977270171,32.22626726800831,0.8986096348821279,"",2.314
