id,audio_path,text,label,sublabel,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
Vehicle pass-by/car pass-by/car pass-by-0108.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/car pass-by/car pass-by-0108.wav,Vehicle pass-by,Vehicle pass-by,car pass-by,44100,4.433560090702948,11.992,1.035830900605032,0.08720903159620765,,0.0,0.02860405720188029,,0.11779440940120493,"",5.125
Vehicle pass-by/car pass-by/car pass-by-0109.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/car pass-by/car pass-by-0109.wav,Vehicle pass-by,Vehicle pass-by,car pass-by,44100,5.7260317460317465,6.036,1.2208005636315789,1.0350244749954571,,0.0,0.17409317060810833,,0.28080488931658537,"",6.891
Vehicle pass-by/car pass-by/car pass-by-0110.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/car pass-by/car pass-by-0110.wav,Vehicle pass-by,Vehicle pass-by,car pass-by,44100,38.26124716553288,8.644,1.5693150134505818,0.14687624314582365,,0.0,0.18668654765997986,3344.7049835023986,0.5797956257911313,"",47.005
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0001.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0001.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,4.669546485260771,27.35,1.5338123032511097,0.13822571443736248,,0.0,0.05259270231936115,,0.19311966907691971,"",8.4
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0002.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0002.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,19.13154195011338,11.72,0.6744417303688685,0.8208987253011922,,0.0,0.04677436617791126,,0.16800446800975166,"",19.393
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0003.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0003.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,4.244149659863946,12.808,0.43802090587581005,0.21662472355016846,,0.0,0.19132911978679262,111.26069164331327,0.716033574003551,"",2.327
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0004.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0004.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,8.791043083900227,10.065,0.8621743340755578,0.2812163453710028,,0.0,0.19939199503732258,,0.30833145459628003,"",9.75
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0005.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0005.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,10.185487528344671,26.54,1.4253834489102304,0.17244129870428412,,0.0,0.10489826061823743,,0.2613144440820402,"",18.692
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0006.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0006.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,6.591587301587301,25.21,1.3785398558521578,0.36569917099424154,,0.0,0.09768794265939537,275.04705325007984,0.21793682519831087,"",12.484
Vehicle pass-by/motorbike pass-by/motorbike pass-by-0007.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Vehicle pass-by/motorbike pass-by/motorbike pass-by-0007.wav,Vehicle pass-by,Vehicle pass-by,motorbike pass-by,44100,17.62092970521542,8.94,0.7867986597878781,0.4550280673728203,,0.0,0.053936295285345034,,0.24686153179126766,"",15.607
