id,audio_path,text,label,sublabel,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
Propeller aircrafts/Airplanes/Airplanes-0030.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0030.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,26.415419501133787,14.519,0.9760987230096452,0.4319119636138614,,0.0,0.012559368183605108,116.18905455665912,0.07619414523983753,"",37.252
Propeller aircrafts/Airplanes/Airplanes-0031.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0031.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,35.92399092970521,31.55,1.2271121841932944,1.6816188107837298,,0.0,0.04077218327797325,,0.18443603549717724,"",59.526
Propeller aircrafts/Airplanes/Airplanes-0032.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0032.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,71.0826984126984,13.086,0.835036410054061,1.7259527889632447,,0.0,0.05843479293540707,,0.1792721559471082,"",73.948
Propeller aircrafts/Airplanes/Airplanes-0033.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0033.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,13.115215419501133,15.032,0.8997485585144155,0.9513853494439586,,0.0,0.08305962525304113,,0.1986547770589586,"",12.852
Propeller aircrafts/Airplanes/Airplanes-0034.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0034.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,20.775056689342403,8.773,0.7768873905116965,0.3907855754741403,,0.0,0.07497041773716845,29.06345992412791,0.19632832147996224,"",19.596
Propeller aircrafts/Airplanes/Airplanes-0035.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0035.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,31.827936507936506,12.474,0.7112500213263911,0.724425224134451,,0.0,0.03591950897753695,,0.15925372632074578,"",31.244
Propeller aircrafts/Airplanes/Airplanes-0036.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0036.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,7.523083900226758,26.79,1.2538596806922608,3.2964053090503698,,0.0,0.0104886347740403,,0.10502152426272732,"",10.822
Propeller aircrafts/Airplanes/Airplanes-0037.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0037.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,30.477619047619047,20.13,0.8519505353389406,0.43875726626861494,,0.0,0.023621010387094108,306.4805924176624,0.13434977772207632,"",33.983
Propeller aircrafts/Airplanes/Airplanes-0038.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0038.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,11.883038548752834,24.29,1.139887479520148,0.18221616568746685,,0.0,0.044029368605816424,19.47633443386763,0.15163982699614753,"",16.783
Propeller aircrafts/Airplanes/Airplanes-0039.wav,/root/clawd/_datasets/zenodo_17033970/DATASEC/DATASEC/Propeller aircrafts/Airplanes/Airplanes-0039.wav,Propeller aircrafts,Propeller aircrafts,Airplanes,44100,20.196802721088435,13.992,0.9165933027400021,1.4280518643833482,,0.0,0.05596975249580593,53.791585601109894,0.17632559930954717,"",25.099
