id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
61626-9-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/61626-9-0-7.wav,street_music,street_music,9,4,61626,3.5,7.5,2,44100,4.0,11.772,1.3156840060403416,0.21725218836472743,1.631804727173766,0.0
61789-9-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-10.wav,street_music,street_music,9,7,61789,5.0,9.0,1,44100,4.0,12.205,1.255935595978769,1.8543694947038691,1.8508058175756572,0.0
61789-9-0-12.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-12.wav,street_music,street_music,9,7,61789,6.0,10.0,1,44100,4.0,10.691,1.2007186924797728,1.1154982865561964,1.6549874564652327,0.0
61789-9-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-14.wav,street_music,street_music,9,7,61789,7.0,11.0,1,44100,4.0,10.114,1.1052343760311047,0.10158812984317883,1.3299422410774708,9.03628893073175
61789-9-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-16.wav,street_music,street_music,9,7,61789,8.0,12.0,1,44100,4.0,10.11,1.171310573896137,0.13294847654425263,1.4665079486522843,0.0
61789-9-0-26.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-26.wav,street_music,street_music,9,7,61789,13.0,17.0,1,44100,4.0,6.081,1.2681122474397224,1.043440888957601,0.9151866564823093,0.0
61789-9-0-65.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-65.wav,street_music,street_music,9,7,61789,32.5,36.5,1,44100,4.0,9.158,1.14259663896272,0.306404054053999,1.416937747335243,0.0
61789-9-0-69.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/61789-9-0-69.wav,street_music,street_music,9,7,61789,34.5,38.5,1,44100,4.0,9.362,1.1238778528799531,0.07791169848680626,1.5184390079991694,0.0
61790-9-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/61790-9-0-10.wav,street_music,street_music,9,4,61790,5.0,9.0,1,44100,4.0,27.81,1.0258792979493738,0.16852989104709842,5.240789745065944,0.0
61790-9-0-15.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/61790-9-0-15.wav,street_music,street_music,9,4,61790,7.5,11.5,1,44100,4.0,24.79,0.9737785365629342,0.23067243019008907,5.748223498926394,13.279759575254378
61790-9-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/61790-9-0-16.wav,street_music,street_music,9,4,61790,8.0,12.0,1,44100,4.0,23.74,0.943934765567519,0.23067243019008907,4.900240610216902,12.445070712984055
61790-9-0-20.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/61790-9-0-20.wav,street_music,street_music,9,4,61790,10.0,14.0,1,44100,4.0,25.67,0.9448517644265226,0.23936075112793317,5.538566343584387,11.646130177827992
