id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
28385-9-0-33.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-33.wav,street_music,street_music,9,7,28385,16.5,20.5,1,44100,4.0,31.05,1.3927000123268025,0.12325750677367754,5.021713705772627,0.0
28385-9-0-44.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-44.wav,street_music,street_music,9,7,28385,22.0,26.0,1,44100,4.0,31.99,1.6106739148053941,0.15227285414511255,5.022635730087774,0.0
28385-9-0-46.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-46.wav,street_music,street_music,9,7,28385,23.0,27.0,1,44100,4.0,29.28,1.6199116885603064,0.1685062179500425,5.518353368531094,0.0
28385-9-0-57.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-57.wav,street_music,street_music,9,7,28385,28.5,32.5,1,44100,4.0,33.76,1.64081151200126,0.0730775484098908,5.967385583511735,0.0
28385-9-0-65.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-65.wav,street_music,street_music,9,7,28385,32.5,36.5,1,44100,4.0,34.71,1.5310936576595968,0.09029730660918824,4.3992063212069406,0.0
28385-9-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/28385-9-0-9.wav,street_music,street_music,9,7,28385,4.5,8.5,1,44100,4.0,34.29,1.6844580279011956,0.1063435088426232,5.312367680663937,0.0
28426-8-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/28426-8-0-0.wav,siren,siren,8,5,28426,1.227678,4.249656,2,44100,3.02,11.372,1.3374492770103092,0.03964539418387956,1.5895482323944583,0.0
28426-8-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/28426-8-1-0.wav,siren,siren,8,5,28426,5.382897,8.390346,2,44100,3.007437641723356,23.25,1.5233870623738412,0.039226105396143324,2.859444854387554,15.341313382776285
28426-8-2-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/28426-8-2-0.wav,siren,siren,8,5,28426,10.765795,14.38345,2,44100,3.617641723356009,8.07,1.3538830136863858,0.04116951010887018,1.4613613500770828,10.81320689067416
28808-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-0.wav,car_horn,car_horn,1,10,28808,0.0,4.0,1,44100,4.0,30.25,1.4890682758806133,0.07406057375130257,5.019514247941102,0.0
28808-1-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-1.wav,car_horn,car_horn,1,10,28808,0.5,4.5,1,44100,4.0,28.68,1.4758975880318472,0.06288652510954407,6.155007450982836,0.0
28808-1-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-10.wav,car_horn,car_horn,1,10,28808,5.0,9.0,1,44100,4.0,35.33,1.5780378735751608,0.368596726728801,9.678115460225492,0.0
28808-1-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-11.wav,car_horn,car_horn,1,10,28808,5.5,9.5,1,44100,4.0,35.08,1.5418466755904108,0.368596726728801,8.618714864135146,0.0
28808-1-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-2.wav,car_horn,car_horn,1,10,28808,1.0,5.0,1,44100,4.0,26.21,1.4033473920899109,0.07208411631243636,5.147908963069391,0.0
28808-1-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-3.wav,car_horn,car_horn,1,10,28808,1.5,5.5,1,44100,4.0,26.21,1.366913420962107,0.07208411631243636,3.290238557157736,0.0
28808-1-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-4.wav,car_horn,car_horn,1,10,28808,2.0,6.0,1,44100,4.0,26.15,1.3802545886292585,1.0521368645270432,5.24351208434896,0.0
28808-1-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-5.wav,car_horn,car_horn,1,10,28808,2.5,6.5,1,44100,4.0,26.96,1.4005976599810461,1.0521368645270432,7.3781907124361075,9.409340879590417
28808-1-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-6.wav,car_horn,car_horn,1,10,28808,3.0,7.0,1,44100,4.0,32.55,1.4975501070547732,0.30089026840395117,7.331916426434551,0.0
28808-1-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-7.wav,car_horn,car_horn,1,10,28808,3.5,7.5,1,44100,4.0,34.28,1.4796353594272655,0.27651943737683954,8.998366545376307,0.0
28808-1-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-8.wav,car_horn,car_horn,1,10,28808,4.0,8.0,1,44100,4.0,32.55,1.4315448466823655,0.11192455883801342,6.893766097265837,0.0
28808-1-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-0-9.wav,car_horn,car_horn,1,10,28808,4.5,8.5,1,44100,4.0,31.64,1.5166968708622972,0.09166792397029512,5.324645845152304,0.0
28808-1-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-1-0.wav,car_horn,car_horn,1,10,28808,27.28857,31.28857,2,44100,4.0,22.05,1.260565041529741,0.17810102366046815,3.1059729355252452,0.0
28808-1-1-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/28808-1-1-1.wav,car_horn,car_horn,1,10,28808,27.78857,31.78857,2,44100,4.0,21.79,1.2637356398711586,0.10035908726956219,3.06514613475488,0.0
2937-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/2937-1-0-0.wav,car_horn,car_horn,1,10,2937,0.0,0.474663,1,44100,0.47,48.58,1.5099186782537803,0.015739567076632672,18.51615851302691,23.663599572929563
29721-4-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-0.wav,drilling,drilling,4,3,29721,0.0,4.0,1,22050,4.0,11.474,2.180469777000764,0.058605658774340465,2.138805839750875,9.815508121024024
29721-4-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-1.wav,drilling,drilling,4,3,29721,0.5,4.5,1,22050,4.0,11.479,2.1609888087404387,0.058605658774340465,2.1341415662229077,9.531539030998601
29721-4-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-10.wav,drilling,drilling,4,3,29721,5.0,9.0,1,22050,4.0,11.349,2.205408626778013,0.10744708960733693,2.0653058265893995,10.838953944622787
29721-4-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-11.wav,drilling,drilling,4,3,29721,5.5,9.5,1,22050,4.0,11.237,2.195805213174891,0.10744708960733693,2.0680038502889833,10.067220385399857
29721-4-0-12.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-12.wav,drilling,drilling,4,3,29721,6.0,10.0,1,22050,4.0,11.247,2.1972778293394524,0.07121040987746392,2.0925691676506997,9.373688899923295
29721-4-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-13.wav,drilling,drilling,4,3,29721,6.5,10.5,1,22050,4.0,11.527,2.1871788910970342,0.06299526056003737,2.106002476487045,12.635082863591883
29721-4-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-14.wav,drilling,drilling,4,3,29721,7.0,11.0,1,22050,4.0,11.635,2.188902575966354,0.10856003515572774,2.2136527300657702,11.928063465915002
29721-4-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-2.wav,drilling,drilling,4,3,29721,1.0,5.0,1,22050,4.0,11.545,2.1665241090603145,0.08019317283299643,2.0765038635963733,10.898332070005566
29721-4-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-3.wav,drilling,drilling,4,3,29721,1.5,5.5,1,22050,4.0,11.491,2.17884736179925,0.08019317283299643,2.074599829749336,9.791199939486106
29721-4-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-4.wav,drilling,drilling,4,3,29721,2.0,6.0,1,22050,4.0,11.534,2.179438567148968,0.07350476930999256,2.0482648626273137,0.0
29721-4-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-5.wav,drilling,drilling,4,3,29721,2.5,6.5,1,22050,4.0,11.659,2.175416693272905,0.09054093732523577,2.0574070138014897,11.966471792100855
29721-4-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-6.wav,drilling,drilling,4,3,29721,3.0,7.0,1,22050,4.0,11.839,2.1843007844345093,0.09054093732523577,2.047319505279546,12.285619969101624
29721-4-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-7.wav,drilling,drilling,4,3,29721,3.5,7.5,1,22050,4.0,11.683,2.2042592146667492,0.1006922408446989,2.111820897958086,11.845574993189018
29721-4-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-8.wav,drilling,drilling,4,3,29721,4.0,8.0,1,22050,4.0,11.212,2.20530329159521,0.1006922408446989,2.3221027507243064,9.130648053982114
29721-4-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/29721-4-0-9.wav,drilling,drilling,4,3,29721,4.5,8.5,1,22050,4.0,11.259,2.1937742280325647,0.08683986859671348,2.0348717151617466,10.253934243849685
29722-4-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-0.wav,drilling,drilling,4,4,29722,0.0,4.0,1,22050,4.0,9.139,2.2857589019896563,0.09660225113048844,1.8394256783011824,10.417509557019102
29722-4-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-1.wav,drilling,drilling,4,4,29722,0.5,4.5,1,22050,4.0,9.132,2.278493383379984,0.09660225113048844,1.7904749126898536,10.184127271135878
29722-4-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-2.wav,drilling,drilling,4,4,29722,1.0,5.0,1,22050,4.0,9.195,2.2900687204467585,0.11181529521058171,1.7955180849579147,11.549283056167198
29722-4-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-3.wav,drilling,drilling,4,4,29722,1.5,5.5,1,22050,4.0,9.259,2.2860660487910396,0.11181529521058171,1.848103435640581,10.461523822864535
29722-4-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-4.wav,drilling,drilling,4,4,29722,2.0,6.0,1,22050,4.0,9.447,2.2728735170306713,0.09464801446661608,1.8071963169661156,9.236496187434277
29722-4-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-5.wav,drilling,drilling,4,4,29722,2.5,6.5,1,22050,4.0,9.652,2.254969741079886,0.10332714382244107,1.8260570615560883,12.5974274452375
29722-4-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/29722-4-0-6.wav,drilling,drilling,4,4,29722,3.0,7.0,1,22050,4.0,9.692,2.245344559925208,0.10332714382244107,1.8061129338352961,13.09053428559232
29932-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/29932-1-0-0.wav,car_horn,car_horn,1,6,29932,181.725228,183.563489,2,44100,1.8382539682539683,10.596,1.356744418951894,0.13314526901198384,2.1704142235179593,0.0
29932-1-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/29932-1-1-0.wav,car_horn,car_horn,1,6,29932,280.466103,281.910451,2,44100,1.44,14.063,1.51788548933967,0.04589645474163505,3.3038826332507054,0.0
29936-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/29936-3-0-0.wav,dog_bark,dog_bark,3,8,29936,2.321813,5.075963,2,44100,2.75,7.629,1.2498175037291335,0.24748392623373586,1.6769623129475717,0.0
29936-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/29936-3-1-0.wav,dog_bark,dog_bark,3,8,29936,7.862139,10.071864,2,44100,2.2097278911564624,12.114,1.2797801770086565,0.6101176374312389,3.7449395555829326,0.0
