id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,error
179386-3-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/179386-3-0-3.wav,dog_bark,dog_bark,3,3,179386,1.5,5.5,1,48000.0,4.0,11.213,1.230486832718369,0.23139378189043228,2.188283650214466,18.077778946405655,
179725-4-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/179725-4-0-0.wav,drilling,drilling,4,6,179725,0.815935,2.420932,1,44100.0,1.6,35.04,2.4100355127067314,1.7226637265771676,6.756359632916631,0.0,
17973-2-0-17.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-17.wav,children_playing,children_playing,2,3,17973,8.5,12.5,1,44100.0,4.0,21.89,1.6561336910212683,0.06378548842095694,4.082485680413349,0.0,
17973-2-0-21.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-21.wav,children_playing,children_playing,2,3,17973,10.5,14.5,1,44100.0,4.0,26.85,1.5499357373290354,0.23657081814635073,3.8387286613334215,0.0,
17973-2-0-22.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-22.wav,children_playing,children_playing,2,3,17973,11.0,15.0,1,44100.0,4.0,23.19,1.5434751305986862,0.23657081814635073,3.222308961758242,0.0,
17973-2-0-29.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-29.wav,children_playing,children_playing,2,3,17973,14.5,18.5,1,44100.0,4.0,18.32,1.5531769103171666,0.10352579380976445,2.6938048911031443,0.0,
17973-2-0-31.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-31.wav,children_playing,children_playing,2,3,17973,15.5,19.5,1,44100.0,4.0,25.52,1.5736460367006266,0.08157383219119714,3.705597131340725,0.0,
17973-2-0-32.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-32.wav,children_playing,children_playing,2,3,17973,16.0,20.0,1,44100.0,4.0,24.83,1.5948347316831535,0.14070420033397893,4.104067216621839,0.0,
17973-2-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-8.wav,children_playing,children_playing,2,3,17973,4.0,8.0,1,44100.0,4.0,20.38,1.5820408680807656,0.5558179293041574,3.0248100860640514,0.0,
17973-2-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/17973-2-0-9.wav,children_playing,children_playing,2,3,17973,4.5,8.5,1,44100.0,4.0,19.51,1.5677892080502311,0.5558179293041574,2.4036763090991413,0.0,
179858-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/179858-1-0-0.wav,car_horn,car_horn,1,1,179858,0.627537,0.973626,1,48000.0,0.34608333333333335,17.31,1.6968189272642986,0.021026290121342363,8.316536589595225,29.214785400845933,
179860-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/179860-1-0-0.wav,car_horn,car_horn,1,6,179860,0.257272,1.348884,1,48000.0,1.09,16.7,1.9204888968995233,0.03222931036803691,4.276780236280299,15.965875113220271,
179861-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/179861-1-0-0.wav,car_horn,car_horn,1,5,179861,0.160016,0.691407,1,48000.0,0.53,12.522,1.426539917396887,0.029177243420395144,5.351177901147543,28.52770519370429,
179862-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/179862-1-0-0.wav,car_horn,car_horn,1,4,179862,0.324883,0.70578,1,48000.0,0.38,15.445,1.3001205194344814,0.008826982755356564,8.08662185476376,27.15632267208287,
179863-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/179863-1-0-0.wav,car_horn,car_horn,1,3,179863,0.141445,0.897289,1,48000.0,0.7558541666666667,21.37,2.2117284223872753,0.10435421165140248,6.289064335308747,17.50118076143471,
179864-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/179864-1-0-0.wav,car_horn,car_horn,1,2,179864,0.362889,1.166566,1,48000.0,0.8,24.97,1.6509899910785202,0.10564259985137171,7.407883751094857,0.0,
179865-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/179865-1-0-0.wav,car_horn,car_horn,1,3,179865,0.315169,1.648178,2,48000.0,1.33,16.42,1.5386475979781424,0.044572908491669394,3.206425148055224,30.980730685645348,
179866-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/179866-1-0-0.wav,car_horn,car_horn,1,2,179866,0.145435,0.630933,1,48000.0,0.4855,14.752,1.5158722647909777,0.028157750934435056,6.034783821918614,11.449994122375422,
179866-1-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/179866-1-1-0.wav,car_horn,car_horn,1,2,179866,0.913249,1.628663,1,48000.0,0.7154166666666667,12.156,1.525071196774342,0.047171635865846766,3.907583676545754,0.0,
179867-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/179867-1-0-0.wav,car_horn,car_horn,1,1,179867,0.025482,0.566271,1,48000.0,0.54,21.72,1.3845345170500027,0.11292982475313114,8.786355916238046,38.165958506055915,
179868-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/179868-1-0-0.wav,car_horn,car_horn,1,10,179868,0.232419,2.385632,1,48000.0,2.15,20.51,1.5866818110267955,0.01715071542883581,4.382151014187484,29.39835394396848,
180029-4-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/180029-4-1-0.wav,drilling,drilling,4,9,180029,2.11139,5.17631,1,44100.0,3.06,21.04,1.44529545352891,2.483655151878438,2.8009279213804312,0.0,
180029-4-10-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/180029-4-10-0.wav,drilling,drilling,4,9,180029,28.980525,30.342712,1,44100.0,1.36,19.2,2.0180247543452783,2.4314677445969837,3.148753992740538,0.0,
