id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,error
60591-2-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60591-2-0-16.wav,children_playing,children_playing,2,2,60591,8.0,12.0,1,44100.0,4.0,12.363,1.3299233210719248,0.13351767313173096,2.3010939429254313,0.0,
60591-2-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60591-2-0-2.wav,children_playing,children_playing,2,2,60591,1.0,5.0,1,44100.0,4.0,11.732,1.2671137012279843,0.23143305197248074,1.7670120388819588,0.0,
60591-2-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60591-2-0-4.wav,children_playing,children_playing,2,2,60591,2.0,6.0,1,44100.0,4.0,11.832,1.2664480338660333,0.05266783606231888,1.831583469863372,0.0,
60591-2-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60591-2-0-7.wav,children_playing,children_playing,2,2,60591,3.5,7.5,1,44100.0,4.0,13.088,1.2393388208632614,0.10111483183374086,1.5500054776547596,0.0,
60591-2-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60591-2-0-8.wav,children_playing,children_playing,2,2,60591,4.0,8.0,1,44100.0,4.0,11.116,1.2538702527305845,0.10111483183374086,1.8154548108386979,10.287602234263538,
60605-9-0-34.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-34.wav,street_music,street_music,9,2,60605,17.0,21.0,1,44100.0,4.0,19.69,0.784960159796118,0.664859248610463,3.7556547003198384,0.0,
60605-9-0-52.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-52.wav,street_music,street_music,9,2,60605,26.0,30.0,1,44100.0,4.0,20.23,0.8246634888908725,0.2703193392652338,4.886616399897546,0.0,
60605-9-0-64.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-64.wav,street_music,street_music,9,2,60605,32.0,36.0,1,44100.0,4.0,20.25,0.8103631478706748,0.2634071892384082,4.366375270018097,11.750210397906699,
60605-9-0-73.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-73.wav,street_music,street_music,9,2,60605,36.5,40.5,1,44100.0,4.0,20.39,0.7838576745266821,0.38791586542215384,4.319840690801252,14.837225962970216,
60605-9-0-90.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-90.wav,street_music,street_music,9,2,60605,45.0,49.0,1,44100.0,4.0,19.92,0.764718754739804,0.1543274731236995,4.665325654850851,0.0,
60605-9-0-95.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/60605-9-0-95.wav,street_music,street_music,9,2,60605,47.5,51.5,1,44100.0,4.0,19.88,0.7675009638417999,0.4076457259248007,3.614947132216077,12.698861917010305,
60608-9-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-0.wav,street_music,street_music,9,4,60608,0.0,4.0,1,44100.0,4.0,19.53,1.419051987834323,0.7351985488199636,2.007625293869795,0.0,
60608-9-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-1.wav,street_music,street_music,9,4,60608,0.5,4.5,1,44100.0,4.0,25.48,1.283532303908452,0.4993593539503881,2.6917083286427808,0.0,
60608-9-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-2.wav,street_music,street_music,9,4,60608,1.0,5.0,1,44100.0,4.0,28.8,1.1844326556183056,0.14549199076266026,3.787125739493633,0.0,
60608-9-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-3.wav,street_music,street_music,9,4,60608,1.5,5.5,1,44100.0,4.0,28.06,1.1784380364720974,0.10060467148433809,4.172737647347315,11.35838257834525,
60608-9-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-4.wav,street_music,street_music,9,4,60608,2.0,6.0,1,44100.0,4.0,23.27,1.2246699986666272,0.20629405990493974,4.268916708538841,0.0,
60608-9-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/60608-9-0-5.wav,street_music,street_music,9,4,60608,2.5,6.5,1,44100.0,4.0,19.61,1.217702172685585,0.20629405990493974,3.4901483794887915,10.104978181628113,
60846-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/60846-0-0-0.wav,air_conditioner,air_conditioner,0,5,60846,0.0,4.0,1,44100.0,4.0,9.439,1.1610843543180827,0.07231459217224026,1.2350106624219008,0.0,
60846-0-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/60846-0-0-1.wav,air_conditioner,air_conditioner,0,5,60846,0.5,4.5,1,44100.0,4.0,9.49,1.148885121240726,0.07970942260781412,1.2291143614960347,0.0,
60846-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/60846-0-0-2.wav,air_conditioner,air_conditioner,0,5,60846,1.0,5.0,1,44100.0,4.0,9.59,1.1394476987230984,0.07970942260781412,1.1810936529330365,0.0,
60846-0-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/60846-0-0-3.wav,air_conditioner,air_conditioner,0,5,60846,1.5,5.5,1,44100.0,4.0,9.482,1.1579042588317585,0.07613613088334635,1.248535766399716,0.0,
60935-2-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-0.wav,children_playing,children_playing,2,9,60935,0.0,4.0,1,48000.0,4.0,6.248,1.356300522371784,0.07046386746519682,1.3370732877009555,24.316075497885812,
60935-2-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-11.wav,children_playing,children_playing,2,9,60935,5.5,9.5,1,48000.0,4.0,5.481,1.0919865172949144,0.24025772004473656,1.090126543306093,10.454672899392019,
60935-2-0-12.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-12.wav,children_playing,children_playing,2,9,60935,6.0,10.0,1,48000.0,4.0,3.886,1.224483519315249,0.24025772004473656,0.900928783980482,10.101271145474158,
60935-2-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-13.wav,children_playing,children_playing,2,9,60935,6.5,10.5,1,48000.0,4.0,7.914,1.245368381645829,0.658215789578915,1.5924092154630787,0.0,
60935-2-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-14.wav,children_playing,children_playing,2,9,60935,7.0,11.0,1,48000.0,4.0,9.364,1.5999667671605309,0.658215789578915,2.1725738598158637,13.5953801430211,
60935-2-0-15.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-15.wav,children_playing,children_playing,2,9,60935,7.5,11.5,1,48000.0,4.0,7.255,1.8436511425574504,0.5689125806332708,1.7856507826163528,0.0,
60935-2-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-4.wav,children_playing,children_playing,2,9,60935,2.0,6.0,1,48000.0,4.0,10.649,1.7173032196909865,0.335458346140608,1.9375996388657335,0.0,
60935-2-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/60935-2-0-9.wav,children_playing,children_playing,2,9,60935,4.5,8.5,1,48000.0,4.0,16.04,1.76613994727638,0.15600254824038157,2.5204419822416555,0.0,
61077-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/61077-3-0-0.wav,dog_bark,dog_bark,3,8,61077,28.455188,29.897293,1,44100.0,1.44,22.29,1.2348350966547212,0.17412803481524483,7.195449109423261,0.0,
61077-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/61077-3-1-0.wav,dog_bark,dog_bark,3,8,61077,32.394596,34.434647,1,44100.0,2.04,20.39,1.1335183191826832,0.17031565626889159,5.925753723425361,0.0,
