id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
189981-0-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-3.wav,air_conditioner,air_conditioner,0,7,189981,1.5,5.5,1,44100,4.0,17.24,1.3745655544667614,0.06328026920080003,2.273057317101545,0.0
189981-0-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-4.wav,air_conditioner,air_conditioner,0,7,189981,2.0,6.0,1,44100,4.0,17.29,1.3727434177323017,0.08530011464933775,2.367635329340355,0.0
189981-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-5.wav,air_conditioner,air_conditioner,0,7,189981,2.5,6.5,1,44100,4.0,17.34,1.3706157738296478,0.08530011464933775,2.410896997041024,0.0
189981-0-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-6.wav,air_conditioner,air_conditioner,0,7,189981,3.0,7.0,1,44100,4.0,17.24,1.3743705853771186,0.0545232196669267,2.4169884487378344,0.0
189981-0-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-7.wav,air_conditioner,air_conditioner,0,7,189981,3.5,7.5,1,44100,4.0,17.25,1.3740552781313409,0.05315679278338027,2.4451800672733466,0.0
189981-0-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-8.wav,air_conditioner,air_conditioner,0,7,189981,4.0,8.0,1,44100,4.0,17.21,1.3738484991511504,0.08016808462688729,2.3965692365221,0.0
189981-0-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-9.wav,air_conditioner,air_conditioner,0,7,189981,4.5,8.5,1,44100,4.0,17.21,1.3705104833470692,0.08016808462688729,2.4035949102032377,0.0
189982-0-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/189982-0-0-11.wav,air_conditioner,air_conditioner,0,10,189982,5.5,9.5,1,44100,4.0,22.11,1.3856739889861642,0.10328076355488891,3.0599078925133103,0.0
189982-0-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/189982-0-0-13.wav,air_conditioner,air_conditioner,0,10,189982,6.5,10.5,1,44100,4.0,21.85,1.3894490267743336,0.06574171637496848,3.022653952286087,0.0
189982-0-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/189982-0-0-16.wav,air_conditioner,air_conditioner,0,10,189982,8.0,12.0,1,44100,4.0,21.9,1.3915688092497092,0.06463567551188527,3.0303559300065777,0.0
