id,audio_path,text,class,classID,fold,fsID,start,end,salience,error,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
180937-7-4-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-7.wav,jackhammer,jackhammer,7,1,180937,466.703523,470.703523,2,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
180937-7-4-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-8.wav,jackhammer,jackhammer,7,1,180937,467.203523,471.203523,2,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
180937-7-4-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-9.wav,jackhammer,jackhammer,7,1,180937,467.703523,471.703523,2,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
180960-6-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/180960-6-0-0.wav,gun_shot,gun_shot,6,3,180960,0.066816,2.140544,1,,44100.0,2.07,19.6,1.6599554407025066,1.5156722165936212,5.9428416206434145,0.0
180977-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/180977-3-1-0.wav,dog_bark,dog_bark,3,4,180977,10.726049,14.726049,1,,48000.0,4.0,46.15,1.5412779032163977,1.334562847133587,15.235833222747383,0.0
180977-3-1-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/180977-3-1-1.wav,dog_bark,dog_bark,3,4,180977,11.226049,15.226049,1,,48000.0,4.0,37.73,1.4858691852804036,1.334562847133587,15.321664301579244,0.0
180977-3-1-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/180977-3-1-5.wav,dog_bark,dog_bark,3,4,180977,13.226049,17.226049,1,,48000.0,4.0,35.96,1.5584340822940288,0.34613076639091434,13.870472742516263,0.0
181102-9-0-111.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-111.wav,street_music,street_music,9,7,181102,63.461224,67.461224,1,,48000.0,4.0,13.851,1.019049477652319,0.06334090695703261,1.9727733125301912,0.0
181102-9-0-117.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-117.wav,street_music,street_music,9,7,181102,66.461224,70.461224,1,,48000.0,4.0,8.813,1.0963532867929702,0.05997239740820145,1.2880342446619613,0.0
181102-9-0-23.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-23.wav,street_music,street_music,9,7,181102,19.461224,23.461224,1,,48000.0,4.0,15.794,0.9830316340659884,0.09390814182262351,2.371737065661099,0.0
181102-9-0-26.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-26.wav,street_music,street_music,9,7,181102,20.961224,24.961224,1,,48000.0,4.0,16.92,1.0051920370069467,0.110941053436675,2.5178996995386607,0.0
181102-9-0-50.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-50.wav,street_music,street_music,9,7,181102,32.961224,36.961224,1,,48000.0,4.0,18.12,1.083016899318452,0.08773156570016903,2.9052771773784825,10.038262813748162
181102-9-0-97.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/181102-9-0-97.wav,street_music,street_music,9,7,181102,56.461224,60.461224,1,,48000.0,4.0,15.968,0.9824840055064711,0.0758202805909524,2.3456563609432446,0.0
181624-4-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-0-0.wav,drilling,drilling,4,10,181624,0.161546,2.469352,1,,44100.0,2.3078004535147394,15.915,2.8887425251919208,0.11768787307844474,2.618757592543475,0.0
181624-4-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-1-0.wav,drilling,drilling,4,10,181624,3.392474,7.392474,1,,44100.0,4.0,10.674,2.911473865045845,0.048180714063378885,0.9598973047248778,0.0
181624-4-10-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-10-0.wav,drilling,drilling,4,10,181624,38.171107,40.455835,1,,44100.0,2.28,13.974,2.9255315343175208,0.03417891657061375,2.4895575684486335,9.326234948364394
181624-4-2-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-2-0.wav,drilling,drilling,4,10,181624,8.538881,11.192858,1,,44100.0,2.65,7.246,2.778714324248025,0.24890063048975095,1.3449891453404397,0.0
181624-4-3-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-3-0.wav,drilling,drilling,4,10,181624,11.862122,12.508307,1,,44100.0,0.6461678004535147,15.536,2.826057226403577,0.019517452869325786,5.751205931897001,0.0
181624-4-4-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-4-0.wav,drilling,drilling,4,10,181624,13.108337,14.308396,1,,44100.0,1.2,11.366,2.7454201582377875,2.985315042098604,3.1973385534725227,0.0
181624-4-5-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-5-0.wav,drilling,drilling,4,10,181624,20.67794,21.116423,1,,44100.0,0.43848072562358276,31.69,2.5816303159134075,3.1698276757002968,15.838854695603136,0.0
181624-4-6-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-6-0.wav,drilling,drilling,4,10,181624,21.554906,22.108779,1,,44100.0,0.55,27.28,2.556900369233385,2.3363609931697655,11.352855240192259,0.0
181624-4-7-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-7-0.wav,drilling,drilling,4,10,181624,27.255186,27.716747,1,,44100.0,0.46,32.37,2.6876737642737387,0.7809908276080705,16.518484851651376,0.0
181624-4-8-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-8-0.wav,drilling,drilling,4,10,181624,29.009118,30.739973,1,,44100.0,1.73,22.26,2.6588870607681496,2.1194635286042405,9.187248912251198,0.0
181624-4-9-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/181624-4-9-0.wav,drilling,drilling,4,10,181624,35.817145,37.77878,1,,44100.0,1.96,11.689,2.878780542409003,0.04778373596852934,2.1167185768129695,0.0
181725-3-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/181725-3-0-16.wav,dog_bark,dog_bark,3,5,181725,8.0,12.0,1,,48000.0,4.0,32.34,1.333346259820064,0.10409392647224029,11.287838985916396,0.0
181725-3-0-22.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/181725-3-0-22.wav,dog_bark,dog_bark,3,5,181725,11.0,15.0,1,,48000.0,4.0,36.11,1.284020506308551,0.2573653742510098,13.518662079048521,0.0
181725-3-0-37.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/181725-3-0-37.wav,dog_bark,dog_bark,3,5,181725,18.5,22.5,1,,48000.0,4.0,23.99,1.3794640000901595,0.15925124690004416,7.018890697288122,0.0
182103-9-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-0.wav,street_music,street_music,9,3,182103,0.0,4.0,1,,44100.0,4.0,21.58,1.524707847571862,0.17255007858232654,3.5627658768573784,0.0
182103-9-0-22.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-22.wav,street_music,street_music,9,3,182103,11.0,15.0,1,,44100.0,4.0,16.07,1.5517255898851838,0.07127301185078881,2.252213796307391,0.0
182103-9-0-26.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-26.wav,street_music,street_music,9,3,182103,13.0,17.0,1,,44100.0,4.0,21.98,1.4229039510890895,0.30186307370253046,2.9523901175250216,17.666234139173337
182103-9-0-47.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-47.wav,street_music,street_music,9,3,182103,23.5,27.5,1,,44100.0,4.0,25.37,1.4357338649293565,0.15335187607571088,4.6813335587733516,0.0
182103-9-0-53.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-53.wav,street_music,street_music,9,3,182103,26.5,30.5,1,,44100.0,4.0,21.18,1.3697694467649286,0.13024458548524018,3.3173712962204043,16.743752263203163
182103-9-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/182103-9-0-8.wav,street_music,street_music,9,3,182103,4.0,8.0,1,,44100.0,4.0,21.12,1.35348937464179,0.11438562242826064,3.0534469721408377,0.0
182474-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/182474-1-0-0.wav,car_horn,car_horn,1,6,182474,1.26501,2.605597,1,,44100.0,1.34,24.47,1.3932316998165881,0.0483865552867532,4.563636458980727,18.44116233945339
