id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
66623-4-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-1.wav,drilling,drilling,4,6,66623,0.5,4.5,1,44100,4.0,18.07,2.101031004338803,0.07931012702674005,2.190264263395981,0.0
66623-4-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-2.wav,drilling,drilling,4,6,66623,1.0,5.0,1,44100,4.0,19.07,2.120965181537182,0.07931012702674005,2.50034736140498,0.0
66623-4-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-3.wav,drilling,drilling,4,6,66623,1.5,5.5,1,44100,4.0,19.7,2.3388042588097306,0.07969176613590007,2.5677979336506653,0.0
66623-4-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-4.wav,drilling,drilling,4,6,66623,2.0,6.0,1,44100,4.0,18.56,2.4673800108046375,0.07969176613590007,2.7496942854504507,0.0
66623-4-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-5.wav,drilling,drilling,4,6,66623,2.5,6.5,1,44100,4.0,21.72,2.2724611015904945,0.15948374552522682,3.661544402919656,0.0
66623-4-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/66623-4-0-6.wav,drilling,drilling,4,6,66623,3.0,7.0,1,44100,4.0,24.89,2.2498892774656682,0.15948374552522682,4.282358213561,9.469186256920601
66996-8-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/66996-8-1-0.wav,siren,siren,8,2,66996,26.12152,30.12152,2,44100,4.0,17.35,1.342814380120926,0.06755596613467434,2.559897020960216,17.89047060837392
66996-8-3-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/66996-8-3-0.wav,siren,siren,8,2,66996,35.6242,39.6242,2,44100,4.0,8.837,1.1010250111706577,0.07650258194111016,1.1487997833225012,14.406497713206747
67049-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/67049-3-0-0.wav,dog_bark,dog_bark,3,7,67049,0.074989,4.074989,1,44100,4.0,16.68,1.0763175688951663,0.7325601639249671,5.4656406879655925,0.0
67049-3-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/67049-3-0-1.wav,dog_bark,dog_bark,3,7,67049,0.574989,4.574989,1,44100,4.0,19.86,1.0640957211006237,0.2972635371014804,6.786546461456476,14.642848346253112
67049-3-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/67049-3-0-2.wav,dog_bark,dog_bark,3,7,67049,1.074989,5.074989,1,44100,4.0,18.41,1.0317040191062494,0.3829630785651099,6.900409338695475,0.0
68080-7-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-0.wav,jackhammer,jackhammer,7,8,68080,0.0,4.0,1,44100,4.0,29.38,1.8193961145338313,1.0975119662407287,3.7093186157131033,0.0
68080-7-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-1.wav,jackhammer,jackhammer,7,8,68080,0.5,4.5,1,44100,4.0,29.18,1.8215811531912742,1.2200818599614065,4.128918287059236,0.0
68080-7-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-2.wav,jackhammer,jackhammer,7,8,68080,1.0,5.0,1,44100,4.0,28.26,1.8136647073528918,1.4478559030096505,4.1523578592671075,0.0
68080-7-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-3.wav,jackhammer,jackhammer,7,8,68080,1.5,5.5,1,44100,4.0,26.41,1.750541672349003,1.4478559030096505,3.203356707918702,0.0
68080-7-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-4.wav,jackhammer,jackhammer,7,8,68080,2.0,6.0,1,44100,4.0,28.35,1.7913304600318416,1.492239684596217,3.074277991154742,0.0
68080-7-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-5.wav,jackhammer,jackhammer,7,8,68080,2.5,6.5,1,44100,4.0,29.51,1.813637033019547,1.492239684596217,3.721801696391008,0.0
68080-7-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/68080-7-0-6.wav,jackhammer,jackhammer,7,8,68080,3.0,7.0,1,44100,4.0,26.7,1.772578255410368,1.5610100263263553,4.272480430309789,0.0
