id,audio_path,text,class,classID,fold,fsID,start,end,salience,error,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
197080-3-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/197080-3-0-6.wav,dog_bark,dog_bark,3,7,197080,3.0,7.0,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
197080-3-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/197080-3-0-7.wav,dog_bark,dog_bark,3,7,197080,3.5,7.5,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
197080-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/197080-3-1-0.wav,dog_bark,dog_bark,3,7,197080,22.422118,26.422118,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
197243-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/197243-3-0-0.wav,dog_bark,dog_bark,3,5,197243,0.407216,1.042196,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
197243-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/197243-3-1-0.wav,dog_bark,dog_bark,3,5,197243,2.149961,2.733176,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
197318-6-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-0-0.wav,gun_shot,gun_shot,6,1,197318,0.401594,1.93267,1,,48000.0,1.53,8.391,2.1988883653977513,4.1766862649045216,1.7446433327896302,0.0
197318-6-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-1-0.wav,gun_shot,gun_shot,6,1,197318,2.409563,4.216735,1,,48000.0,1.8071666666666666,8.651,2.1506361783524137,0.05490326965574071,1.7210613945266704,0.0
197318-6-10-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-10-0.wav,gun_shot,gun_shot,6,1,197318,31.24902,32.5291,1,,48000.0,1.28,9.236,2.3194664156965663,3.7749445148378697,1.8769482268782212,0.0
197318-6-11-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-11-0.wav,gun_shot,gun_shot,6,1,197318,33.909579,35.741851,1,,48000.0,1.83,8.242,2.190972162694614,4.4277919342924665,1.666646966057412,0.0
197318-6-12-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-12-0.wav,gun_shot,gun_shot,6,1,197318,37.549023,38.879303,1,,48000.0,1.33,8.92,2.089315256762566,3.6357789322690657,1.8694235312140803,0.0
197318-6-2-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-2-0.wav,gun_shot,gun_shot,6,1,197318,4.417532,6.350202,1,,48000.0,1.93,8.061,2.3729686073714378,0.034423029438103395,1.5892164405835618,0.0
197318-6-3-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-3-0.wav,gun_shot,gun_shot,6,1,197318,6.801996,8.759765,1,,48000.0,1.9577708333333332,8.123,2.2522936666836633,2.188103404814729,1.6262169103927666,0.0
197318-6-4-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-4-0.wav,gun_shot,gun_shot,6,1,197318,10.843033,12.800803,1,,48000.0,1.9577708333333332,8.393,2.2020454519385084,3.8653768507403834,1.6641136309950058,0.0
197318-6-5-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-5-0.wav,gun_shot,gun_shot,6,1,197318,13.70439,15.411163,1,,48000.0,1.7067708333333333,9.21,2.0638118201712015,4.48424793618017,1.8377752986578189,0.0
197318-6-6-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-6-0.wav,gun_shot,gun_shot,6,1,197318,16.641044,18.724312,1,,48000.0,2.08,8.531,2.1309726203901658,4.163329647049341,1.7092330772471664,0.0
197318-6-7-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-7-0.wav,gun_shot,gun_shot,6,1,197318,20.054592,21.886864,1,,48000.0,1.83,8.747,2.0873417459321093,3.68174791250114,1.788046101989473,0.0
197318-6-8-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-8-0.wav,gun_shot,gun_shot,6,1,197318,22.388856,24.07053,1,,48000.0,1.68,9.54,2.027660691391481,4.591939822449721,1.9139530219185177,0.0
197318-6-9-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/197318-6-9-0.wav,gun_shot,gun_shot,6,1,197318,27.659775,29.592446,1,,48000.0,1.93,8.718,2.1579926721278957,1.567887454553654,1.7508953671652359,0.0
197320-6-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-0-0.wav,gun_shot,gun_shot,6,2,197320,0.830595,2.88401,1,,48000.0,2.05,18.77,1.9274353567224434,3.8292605297594737,4.468435169775491,0.0
197320-6-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-1-0.wav,gun_shot,gun_shot,6,2,197320,2.88401,4.914352,1,,48000.0,2.03,19.2,1.9347861169959413,3.7745310018138722,4.655507125603877,0.0
197320-6-10-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-10-0.wav,gun_shot,gun_shot,6,2,197320,31.631818,34.262035,1,,48000.0,2.63,20.72,1.921300088056623,3.4540180550221784,4.951263762254973,0.0
197320-6-11-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-11-0.wav,gun_shot,gun_shot,6,2,197320,34.262035,37.284477,1,,48000.0,3.02,18.5,1.902023438146174,1.4166054832904467,4.507814463377565,0.0
197320-6-12-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-12-0.wav,gun_shot,gun_shot,6,2,197320,37.884351,40.653,1,,48000.0,2.765645833333333,17.5,1.9307639090492006,3.6546819549435727,4.110768546931712,0.0
197320-6-2-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-2-0.wav,gun_shot,gun_shot,6,2,197320,4.914352,7.290776,1,,48000.0,2.3764166666666666,19.1,1.9604131149517314,3.1323167444083797,4.527371000449625,0.0
197320-6-3-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-3-0.wav,gun_shot,gun_shot,6,2,197320,7.290776,9.805633,1,,48000.0,2.51,17.54,1.9494764968170295,3.745508228527949,3.796912648113677,0.0
197320-6-4-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-4-0.wav,gun_shot,gun_shot,6,2,197320,11.236102,14.097039,1,,48000.0,2.86,17.55,1.9104240001596746,4.394590961990937,3.7271692353660035,0.0
197320-6-5-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-5-0.wav,gun_shot,gun_shot,6,2,197320,14.097039,16.934905,1,,48000.0,2.837854166666667,19.16,1.8602235961260678,3.7748547209302963,4.436261720757132,0.0
197320-6-6-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-6-0.wav,gun_shot,gun_shot,6,2,197320,17.142553,19.841986,1,,48000.0,2.6994166666666666,16.72,1.878889718637478,3.1088845179045794,3.370085193934696,0.0
197320-6-7-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-7-0.wav,gun_shot,gun_shot,6,2,197320,20.372644,22.77214,1,,48000.0,2.3995,16.87,1.8595086792750783,4.581204109006466,3.4169910816706297,0.0
197320-6-8-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-8-0.wav,gun_shot,gun_shot,6,2,197320,22.77214,25.171636,1,,48000.0,2.3995,19.52,1.905004031549981,3.5775436466393518,5.154289703727947,0.0
197320-6-9-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/197320-6-9-0.wav,gun_shot,gun_shot,6,2,197320,28.078718,30.501286,1,,48000.0,2.42,17.6,1.9006274865132349,4.997663641252402,3.6315395605345264,0.0
197554-2-0-23.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-23.wav,children_playing,children_playing,2,10,197554,22.350495,26.350495,1,,44100.0,4.0,3.428,1.7911657542080446,0.20174441020840436,0.5208899578391442,0.0
197554-2-0-26.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-26.wav,children_playing,children_playing,2,10,197554,23.850495,27.850495,1,,44100.0,4.0,3.222,1.5428612744447747,0.0798833010151285,0.44389552554839046,0.0
197554-2-0-28.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-28.wav,children_playing,children_playing,2,10,197554,24.850495,28.850495,1,,44100.0,4.0,3.344,1.620354012160842,0.05751521223172613,0.4510748139329831,0.0
197554-2-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-3.wav,children_playing,children_playing,2,10,197554,12.350495,16.350495000000002,1,,44100.0,4.0,2.48,1.436898202646713,0.02745978312875256,0.3688904221625438,0.0
197554-2-0-60.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-60.wav,children_playing,children_playing,2,10,197554,40.850495,44.850495,1,,44100.0,4.0,4.007,1.5959847650177692,0.04036666596434434,0.7733918902751296,0.0
197554-2-0-69.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-69.wav,children_playing,children_playing,2,10,197554,45.350495,49.350495,1,,44100.0,4.0,8.71,1.6723262599793363,0.6941642099562967,1.7458948391169502,0.0
197554-2-0-74.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-74.wav,children_playing,children_playing,2,10,197554,47.850495,51.850495,1,,44100.0,4.0,6.704,1.4535393649063522,0.7520551452896945,1.4118870733535667,9.856991714111345
197554-2-0-82.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/197554-2-0-82.wav,children_playing,children_playing,2,10,197554,51.850495,55.850495,1,,44100.0,4.0,5.469,1.4294490076968758,0.06491415502308187,0.8681445308206936,10.853915920823521
199261-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/199261-3-0-0.wav,dog_bark,dog_bark,3,10,199261,0.211116,4.211116,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
