id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
177726-0-0-19.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-19.wav,air_conditioner,air_conditioner,0,8,177726,9.5,13.5,2,48000,4.0,2.933,0.9841212824222034,0.025077355780630157,0.3984508688483602,0.0
177726-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-2.wav,air_conditioner,air_conditioner,0,8,177726,1.0,5.0,2,48000,4.0,3.087,0.9634188653822191,0.050972281868542045,0.3943155615667272,0.0
177726-0-0-21.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-21.wav,air_conditioner,air_conditioner,0,8,177726,10.5,14.5,2,48000,4.0,2.959,0.9785989227806309,0.03750347489291642,0.4202583001109217,0.0
177726-0-0-22.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-22.wav,air_conditioner,air_conditioner,0,8,177726,11.0,15.0,2,48000,4.0,2.949,0.9810398863159845,0.03750347489291642,0.40750952544673075,0.0
177726-0-0-23.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-23.wav,air_conditioner,air_conditioner,0,8,177726,11.5,15.5,2,48000,4.0,2.943,0.9803528607027274,0.03910646343345917,0.3789182323700963,0.0
177726-0-0-25.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-25.wav,air_conditioner,air_conditioner,0,8,177726,12.5,16.5,2,48000,4.0,2.939,0.9795588610127148,0.028629319024010648,0.397281253314711,0.0
177726-0-0-26.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-26.wav,air_conditioner,air_conditioner,0,8,177726,13.0,17.0,2,48000,4.0,2.939,0.9807143981789532,0.03991939443361421,0.39336414061174996,0.0
177726-0-0-27.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-27.wav,air_conditioner,air_conditioner,0,8,177726,13.5,17.5,2,48000,4.0,2.923,0.9866390681975847,0.04392122177349319,0.4080855097933577,0.0
177726-0-0-28.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-28.wav,air_conditioner,air_conditioner,0,8,177726,14.0,18.0,2,48000,4.0,2.927,0.9855357401488198,0.04392122177349319,0.3825293990232031,0.0
177726-0-0-29.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-29.wav,air_conditioner,air_conditioner,0,8,177726,14.5,18.5,2,48000,4.0,2.946,0.9813639151223464,0.03251704953666944,0.42166836940440877,0.0
177726-0-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-3.wav,air_conditioner,air_conditioner,0,8,177726,1.5,5.5,2,48000,4.0,3.076,0.9613937046044244,0.050972281868542045,0.4798203100309039,0.0
177726-0-0-30.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-30.wav,air_conditioner,air_conditioner,0,8,177726,15.0,19.0,2,48000,4.0,2.949,0.9764089870116411,0.034322213688315166,0.3963401277288197,0.0
177726-0-0-31.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-31.wav,air_conditioner,air_conditioner,0,8,177726,15.5,19.5,2,48000,4.0,2.944,0.9787044427896675,0.034322213688315166,0.392398959970845,0.0
177726-0-0-32.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-32.wav,air_conditioner,air_conditioner,0,8,177726,16.0,20.0,2,48000,4.0,2.941,0.9812925026574429,0.033655887301718534,0.37942222770376216,0.0
177726-0-0-33.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-33.wav,air_conditioner,air_conditioner,0,8,177726,16.5,20.5,2,48000,4.0,2.942,0.9799662824359765,0.04159743651720734,0.3804849901073011,0.0
177726-0-0-34.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-34.wav,air_conditioner,air_conditioner,0,8,177726,17.0,21.0,2,48000,4.0,2.946,0.9835503433916961,0.04159743651720734,0.4274172103167282,0.0
177726-0-0-36.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-36.wav,air_conditioner,air_conditioner,0,8,177726,18.0,22.0,2,48000,4.0,2.928,0.9864905681537598,0.03075619643388277,0.4247099938414326,0.0
177726-0-0-37.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-37.wav,air_conditioner,air_conditioner,0,8,177726,18.5,22.5,2,48000,4.0,2.951,0.9889872672545779,0.04685240695074033,0.4404108965848066,0.0
177726-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/177726-0-0-5.wav,air_conditioner,air_conditioner,0,8,177726,2.5,6.5,2,48000,4.0,2.945,0.9798085429297967,0.04522187580244833,0.3893475406473346,0.0
