id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,error
189988-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/189988-0-0-5.wav,air_conditioner,air_conditioner,0,9,189988,2.5,6.5,1,44100.0,4.0,18.5,1.389096953261678,0.06159046151483395,2.505757066426901,0.0,
189989-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/189989-0-0-0.wav,air_conditioner,air_conditioner,0,9,189989,0.0,4.0,1,44100.0,4.0,19.12,1.410483849476585,0.08069480359788771,3.1306351130423677,0.0,
189989-0-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/189989-0-0-1.wav,air_conditioner,air_conditioner,0,9,189989,0.5,4.5,1,44100.0,4.0,18.88,1.3977254142955025,0.08069480359788771,2.6765141000428834,0.0,
189989-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/189989-0-0-2.wav,air_conditioner,air_conditioner,0,9,189989,1.0,5.0,1,44100.0,4.0,18.73,1.3937854228201552,0.04753236594556746,2.5824558464178544,0.0,
189991-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-0.wav,air_conditioner,air_conditioner,0,2,189991,0.0,4.0,1,44100.0,4.0,19.75,1.3937809475393805,0.07297009851492278,3.0183201445299486,0.0,
189991-0-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-1.wav,air_conditioner,air_conditioner,0,2,189991,0.5,4.5,1,44100.0,4.0,19.43,1.3916106336799339,0.07297009851492278,2.594341798317961,0.0,
189991-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-2.wav,air_conditioner,air_conditioner,0,2,189991,1.0,5.0,1,44100.0,4.0,19.81,1.388196004422193,0.06097474239708246,2.7150900588043276,0.0,
189991-0-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-3.wav,air_conditioner,air_conditioner,0,2,189991,1.5,5.5,1,44100.0,4.0,20.35,1.379039617333682,0.06606149118373594,2.718307146469544,0.0,
189991-0-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-4.wav,air_conditioner,air_conditioner,0,2,189991,2.0,6.0,1,44100.0,4.0,20.8,1.381118587862256,0.07843949576143383,2.775072124626943,0.0,
189991-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-5.wav,air_conditioner,air_conditioner,0,2,189991,2.5,6.5,1,44100.0,4.0,21.07,1.3873681230232542,0.07843949576143383,2.900778519703593,0.0,
189991-0-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-6.wav,air_conditioner,air_conditioner,0,2,189991,3.0,7.0,1,44100.0,4.0,21.32,1.3912499692893416,0.07717822069476254,2.9611122460993817,0.0,
189991-0-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189991-0-0-7.wav,air_conditioner,air_conditioner,0,2,189991,3.5,7.5,1,44100.0,4.0,21.69,1.391987495444056,0.08372862014398094,2.944238496549225,0.0,
19007-4-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/19007-4-0-0.wav,drilling,drilling,4,5,19007,0.0,4.0,2,,,,,,,,"ValueError('Unknown wave file format: DVI_ADPCM. Supported formats: PCM, IEEE_FLOAT')"
19026-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/19026-1-0-0.wav,car_horn,car_horn,1,1,19026,0.012822,1.050575,1,44100.0,1.0377551020408162,44.57,1.7489855091216462,0.15874447540154787,15.361607433379097,0.0,
190680-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/190680-3-1-0.wav,dog_bark,dog_bark,3,6,190680,5.960838,7.49752,2,44100.0,1.536689342403628,8.496,1.3430664506997017,0.03503692874642246,1.7280666530663678,0.0,
190680-3-4-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/190680-3-4-0.wav,dog_bark,dog_bark,3,6,190680,21.352441,25.352441,2,44100.0,4.0,11.864,1.5082123237652503,0.1271028289555522,2.2395120074917307,0.0,
190680-3-6-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/190680-3-6-0.wav,dog_bark,dog_bark,3,6,190680,36.24834,40.24834,2,44100.0,4.0,10.999,1.5713280005928834,0.1782003746178863,1.4314113093406442,0.0,
190893-2-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/190893-2-0-10.wav,children_playing,children_playing,2,5,190893,5.0,9.0,1,44100.0,4.0,13.209,1.6386834456418833,0.07063612359915522,2.2893395008295387,0.0,
