id,audio_path,text,class,classID,fold,fsID,start,end,salience,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
55728-9-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-14.wav,street_music,street_music,9,4,55728,7.0,11.0,1,44100,4.0,14.188,1.5368056136204147,0.7908287508883897,2.8187453159357685,0.0
55728-9-0-28.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-28.wav,street_music,street_music,9,4,55728,14.0,18.0,1,44100,4.0,20.14,1.4697699005312064,1.0999412139218938,2.6684847093550483,10.69997112765266
55728-9-0-30.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-30.wav,street_music,street_music,9,4,55728,15.0,19.0,1,44100,4.0,19.17,1.5104844308467378,1.4184019163658699,2.897871177484043,0.0
55728-9-0-34.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-34.wav,street_music,street_music,9,4,55728,17.0,21.0,1,44100,4.0,17.18,1.4130337766695145,1.5215750127702357,2.764398350095651,0.0
55728-9-0-67.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-67.wav,street_music,street_music,9,4,55728,33.5,37.5,1,44100,4.0,17.08,1.3863418790181479,0.600549030205922,2.8073193817862694,0.0
55728-9-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold4/55728-9-0-8.wav,street_music,street_music,9,4,55728,4.0,8.0,1,44100,4.0,15.148,1.4735990198909839,1.51995176428463,3.006998708873346,0.0
56385-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/56385-0-0-0.wav,air_conditioner,air_conditioner,0,2,56385,0.0,4.0,2,44100,4.0,20.09,1.3892087154502215,1.0417986802879102,2.9927678969181137,0.0
56385-0-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/56385-0-0-1.wav,air_conditioner,air_conditioner,0,2,56385,0.5,4.5,2,44100,4.0,19.58,1.3747698917259064,0.7773833052667494,3.362708788855437,0.0
56385-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/56385-0-0-2.wav,air_conditioner,air_conditioner,0,2,56385,1.0,5.0,2,44100,4.0,19.21,1.3574268785593182,0.7773833052667494,3.0158032128935437,0.0
57105-3-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/57105-3-0-1.wav,dog_bark,dog_bark,3,9,57105,178.952055,182.952055,2,48000,4.0,13.303,3.3339564847262046,0.27121810137253766,1.8339941169833751,10.648715780581298
57105-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/57105-3-1-0.wav,dog_bark,dog_bark,3,9,57105,232.256082,236.256082,2,48000,4.0,14.151,3.1399300874911034,0.09328468253705403,1.7994056984123201,9.915196073184333
57105-3-4-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/57105-3-4-2.wav,dog_bark,dog_bark,3,9,57105,263.540334,267.540334,2,48000,4.0,14.068,3.230520648118972,0.1252781607025809,1.9538401293826073,10.967194978509383
57105-3-4-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold9/57105-3-4-4.wav,dog_bark,dog_bark,3,9,57105,264.540334,268.540334,2,48000,4.0,12.46,3.3178579320714214,0.0936698889005244,1.927705780980092,9.36756346910397
57320-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-0.wav,air_conditioner,air_conditioner,0,1,57320,0.0,4.0,2,44100,4.0,15.971,1.9886644901766364,0.4105657131803278,1.6577595231723412,10.246924612661843
57320-0-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-10.wav,air_conditioner,air_conditioner,0,1,57320,5.0,9.0,2,44100,4.0,15.189,1.6047585928100054,0.28657437057539314,3.58727286886493,12.34516423543922
57320-0-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-11.wav,air_conditioner,air_conditioner,0,1,57320,5.5,9.5,2,44100,4.0,14.051,1.5724630327739963,0.11891310164706251,2.287025004702616,9.061275429707273
57320-0-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-13.wav,air_conditioner,air_conditioner,0,1,57320,6.5,10.5,2,44100,4.0,12.53,1.652436009830118,0.09603447635571867,1.930121641996155,0.0
57320-0-0-15.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-15.wav,air_conditioner,air_conditioner,0,1,57320,7.5,11.5,2,44100,4.0,12.999,1.697537062625332,0.14096127780924894,2.0845471415867536,11.622385321426783
57320-0-0-21.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-21.wav,air_conditioner,air_conditioner,0,1,57320,10.5,14.5,2,44100,4.0,15.271,1.6521943994853263,0.13615998839933935,2.9247027089450905,14.82409204782424
57320-0-0-22.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-22.wav,air_conditioner,air_conditioner,0,1,57320,11.0,15.0,2,44100,4.0,16.3,1.658026683404019,0.12553176779958633,2.7523528455754063,0.0
57320-0-0-24.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-24.wav,air_conditioner,air_conditioner,0,1,57320,12.0,16.0,2,44100,4.0,17.45,1.672608530112488,0.7862791337712114,3.492510519600031,0.0
57320-0-0-27.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-27.wav,air_conditioner,air_conditioner,0,1,57320,13.5,17.5,2,44100,4.0,16.1,1.6608273104004267,0.2634691804462855,2.717158518981799,0.0
57320-0-0-31.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-31.wav,air_conditioner,air_conditioner,0,1,57320,15.5,19.5,2,44100,4.0,14.144,1.6703193023350236,0.33462694983820224,3.16996820192047,0.0
57320-0-0-32.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-32.wav,air_conditioner,air_conditioner,0,1,57320,16.0,20.0,2,44100,4.0,11.976,1.653473691489568,0.24904857514081785,2.3950977965356124,0.0
57320-0-0-33.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-33.wav,air_conditioner,air_conditioner,0,1,57320,16.5,20.5,2,44100,4.0,11.044,1.5946964054199602,0.09339907580036715,1.3135881795082094,0.0
57320-0-0-34.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-34.wav,air_conditioner,air_conditioner,0,1,57320,17.0,21.0,2,44100,4.0,11.062,1.5488518290848075,0.08380865551258412,1.4667686721066338,0.0
57320-0-0-36.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-36.wav,air_conditioner,air_conditioner,0,1,57320,18.0,22.0,2,44100,4.0,11.194,1.5468471590566235,0.12528305112007587,1.5699278729809971,0.0
57320-0-0-37.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-37.wav,air_conditioner,air_conditioner,0,1,57320,18.5,22.5,2,44100,4.0,11.323,1.527264713145237,0.09381365695167108,1.6784493515207872,0.0
57320-0-0-38.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-38.wav,air_conditioner,air_conditioner,0,1,57320,19.0,23.0,2,44100,4.0,12.602,1.546940005388576,0.12887710149571738,1.9195362869973192,9.059056811565618
57320-0-0-39.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-39.wav,air_conditioner,air_conditioner,0,1,57320,19.5,23.5,2,44100,4.0,14.51,1.550410609874667,0.2091140639953096,2.2755194469068996,0.0
57320-0-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-4.wav,air_conditioner,air_conditioner,0,1,57320,2.0,6.0,2,44100,4.0,14.603,1.707236893094599,0.8616368705408177,2.3921740190760024,11.75570650432715
57320-0-0-42.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-42.wav,air_conditioner,air_conditioner,0,1,57320,21.0,25.0,2,44100,4.0,19.12,1.6661667105889422,0.5852953763197669,3.9232845734131776,0.0
57320-0-0-45.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-45.wav,air_conditioner,air_conditioner,0,1,57320,22.5,26.5,2,44100,4.0,19.03,1.6053892807289412,0.3725367342265598,4.450283507488086,17.792015370937357
57320-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-5.wav,air_conditioner,air_conditioner,0,1,57320,2.5,6.5,2,44100,4.0,16.41,1.6864770342659343,0.8616368705408177,3.3381744453815148,10.117631669650478
57320-0-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-6.wav,air_conditioner,air_conditioner,0,1,57320,3.0,7.0,2,44100,4.0,17.52,1.6894360310048266,0.6864842166771221,3.7796281619935908,9.771039586183498
57320-0-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-7.wav,air_conditioner,air_conditioner,0,1,57320,3.5,7.5,2,44100,4.0,18.42,1.6924705448568913,0.6918294120321146,4.669109363322198,0.0
57320-0-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold1/57320-0-0-9.wav,air_conditioner,air_conditioner,0,1,57320,4.5,8.5,2,44100,4.0,17.98,1.6158730259445107,0.5033216573544191,4.470814027492497,0.0
57323-8-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/57323-8-0-0.wav,siren,siren,8,7,57323,11.964873,15.964873,2,44100,4.0,29.38,1.4074258998692204,0.7056588691915754,3.4714104333760396,0.0
57323-8-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/57323-8-0-1.wav,siren,siren,8,7,57323,12.464873,16.464873,2,44100,4.0,32.09,1.4964761663323287,0.18901775121834377,4.3093337696146055,0.0
