id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/Washing Dishes2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Washing Dishes2.wav,A metal container is drained of all its liquids,A metal container is drained of all its liquids,A person washing dishes at a sink with water dripping out of a faucet.,An person is stirring a pot on the stove with a wooden spoon.,Drops of water splashing across a surface as metal objects are rearranged.,Water is dripping in a sink and dishes being moved about during dish washing.,development,Washing Dishes2.wav,44100,19.32829931972789,10.58,1.9503143418490605,1.9246251340886593,,0.0,18245.933819893504,3299.914790965758,0.012250941578220891,"",21.594
development/windscreen wipers heavy rain.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/windscreen wipers heavy rain.wav,A garbage truck picks up garbage cans on the road.,A garbage truck picks up garbage cans on the road.,A garbage truck that is picking up garbage cans at the road.,From inside the vehicle I saw it raining outside while the windshield wipers went back and forth,"Inside vehicle, raining outside, windshield wipers oscillating back and forth.",To stop the ball a small golf man is opening and closing his legs .,development,windscreen wipers heavy rain.wav,44100,20.939591836734692,10.068,1.1005980917292346,1.1572871580079183,,0.0,6364.214693517739,1565.93265398128,0.029251876679682428,"",24.116
development/Trompetistas.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Trompetistas.wav,A person playing a song with a trumpet outside on the road as other instruments joins in.,A person playing a song with a trumpet outside on the road as other instruments joins in.,A person plays a horn out in the streets.,A trumpet plays then a second joins briefly and a yip of a dog at the end,A trumpet plays then a second joins briefly before a dog barks at the end.,"a trumpet singing out on the road, another instrument follows it",development,Trompetistas.wav,44100,19.982448979591837,35.73,1.38639390131894,0.11885329536903325,,0.0,4262.785398186586,489.5721578160413,0.07455189947545285,"",31.926
development/Tropical beach_waves on pebbled shore.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Tropical beach_waves on pebbled shore.wav,A person is walking in the water while waves hit the shore.,A person is walking in the water while waves hit the shore.,The oceans waves are crashing against the coastline.,Waves hit the side of a ship and a boat,Waves hit the side of a ship or boat.,Waves in the ocean are rolling and then breaking against the shore.,development,Tropical beach_waves on pebbled shore.wav,44100,22.233537414965987,13.313,1.6296393055602258,1.6900523848163453,,0.0,34066.13577878958,1724.0557274425923,0.09226835990523984,"",35.845
"development/Waterbottle, squirt into mouth.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Waterbottle, squirt into mouth.wav",Ice is being placed into a drink before the drink is then poured out into another container.,Ice is being placed into a drink before the drink is then poured out into another container.,Someone took some water and poured it into another container.,The sipping threw the straw gets louder as the video goes on.,"Water is splashed in a tub, then the splashing is repeated six more times.",Water is splashed seven times in a tub.,development,"Waterbottle, squirt into mouth.wav",44100,20.93278911564626,10.869,2.212313675868701,3.9778983608796685,,0.0,15833.688411697009,1851.1698900001034,0.010203416203641,"",25.551
development/WalkingInSnowCrunchingIce.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/WalkingInSnowCrunchingIce.wav,A person is walking through the frozen snow.,A person is walking through the frozen snow.,A person is walking through tightly packed snow,A person walking on snow outside in an open area.,Someone is trudging through the tightly packed snow.,The person walks on the snow outside in an open area.,development,WalkingInSnowCrunchingIce.wav,44100,25.560113378684807,15.914,1.980049336963167,2.3329964037508697,,0.0,13440.423871374154,959.9950543585538,0.024775379387394884,"",45.183
development/Wind-sea 02-091007.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Wind-sea 02-091007.wav,A current flows with no adjustment to its pulse.,A current flows with no adjustment to its pulse.,A water stream without any change in rhythm,Water comes out of a gutter forming a puddle on the front doorstep of an office.,Water coming out of a gutter on the front of a business.,Water is running from a faucet into a pot.,development,Wind-sea 02-091007.wav,44100,19.99238095238095,25.75,1.9024257178865447,2.2520791066965287,,0.0,3688.642001972501,594.4276934043041,0.015743833321986332,"",41.552
development/waterpipe.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/waterpipe.wav,A person pees in the toilet in a bathroom.,A person pees in the toilet in a bathroom.,Consistent dumping of a liquid that is gradually emptied as time goes on.,In a bathroom someone pees in the toilet.,Large volumes of liquid are released until the container is emptied.,One person pressed the flush button on the toilet.,development,waterpipe.wav,44100,15.034920634920635,14.879,1.8662472866723205,0.8726970412829441,,0.0,1505.8727969652302,462.90678491400115,0.04593800459685606,"",27.948
development/WindChin-cut.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/WindChin-cut.wav,"A person knocks and strikes the wind chimes with a stick, making them rattle.","A person knocks and strikes the wind chimes with a stick, making them rattle.",Someone is taping a wooden wind chime in the wind.,Wind chimes clang against one another making music in the wind.,Wind chimes musically clang against one another in the wind.,Wind chimes rattle as someone knocks them and strikes them with a stick.,development,WindChin-cut.wav,44100,16.663832199546484,14.623,1.5226299405661392,3.1579477759761168,,0.0,28480.380803808916,1412.9873352317318,0.03914278902276514,"",16.756
development/zippers01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/zippers01.wav,A jacket or bag is being zipped and unzipped.,A jacket or bag is being zipped and unzipped.,A long zipper is clasped frequently back and forth.,A zipper to a suitcase is being opened and closed.,Long zipper being zipped back and forth multiple times.,The zipper is opened and closed at a slow pace.,development,zippers01.wav,44100,15.770430839002268,25.68,1.315332558827083,4.428125709705027,,0.0,1050.7884641958337,293.6048668823603,0.05442564992215441,"",25.03
development/Dog food.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Dog food.wav,A person going through a box of screws and other small objects and a single metal piece being dropped.,A person going through a box of screws and other small objects and a single metal piece being dropped.,A person searches through a can full of beads and one drops on the table.,A person sorts through a box of screws and nails and drops a screw on the floor.,Someone is digging in a can of beads and one falls on the table.,Someone is looking through a box of nuts and bolts.,development,Dog food.wav,44100,18.634013605442178,11.134,2.6580366735839034,4.448702291261141,,0.0,11055.359277203812,2628.3490039109115,0.013948197681431207,"",24.693
development/rattledoor.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/rattledoor.wav,A bent piece of metal is rocked back and forth on a table top.,A bent piece of metal is rocked back and forth on a table top.,A bent piece of metal was being rocked back and forth as it sat on top of a table top.,A latch is repeatedly moved roughly back and forth numerous times.,"He tried the latch repeatedly, moving it back and forth roughly several times.","Something hard knocks several times, waits, and knocks again three more times",development,rattledoor.wav,44100,22.6162358276644,22.29,1.733103007473891,0.6466063094619977,,0.0,11937.880067848819,1051.9241140200402,0.03650163286361385,"",35.525
development/Aldgate Christians.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Aldgate Christians.wav,A group of ladies doing a full beat of music.,A group of ladies doing a full beat of music.,A group of people are singing together while clapping.,A group of people sing and clap hands to the beat of the music.,A group of people sing and clap their hands to the beat of the music.,"Singing commences at the large religious gathering, followed by percussion drums, a tambourine and people talking in the background.",development,Aldgate Christians.wav,44100,24.54204081632653,25.19,1.1391985501703452,1.3514662228490568,,0.0,161622.09780816478,2606.9551803719014,0.1098506752794385,"",36.443
development/AmbianceBackyard_Quiet_bip.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/AmbianceBackyard_Quiet_bip.wav,A variety of different species of birds chirping and traffic flowing in the distance.,A variety of different species of birds chirping and traffic flowing in the distance.,Birds are chirping as several cars drive past.,Birds are chirping in the courtyard of an apartment complex while the traffic goes by on a nearby street.,"Birds are chirping, and cars are driving past.",Various species of birds are chirping while traffic flows distantly.,development,AmbianceBackyard_Quiet_bip.wav,44100,26.448866213151927,15.263,1.5204774475731517,0.20701064472620942,,0.0,36554.89603068671,3973.1195692434694,0.03781510483076926,"",35.219
development/FranklinStoveDoorGroansandHits_RX.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/FranklinStoveDoorGroansandHits_RX.wav,A hard object being dragged across a metal floor and someone breathing at the same time.,A hard object being dragged across a metal floor and someone breathing at the same time.,A very low pitched door squeaks as it is opened and closed.,Getting in position in an old wooden chair for a second and then something smacks.,Getting positioned in an old wooden chair for a second and then a slap.,Someone is breathing while a hard object is dragged across a metal floor.,development,FranklinStoveDoorGroansandHits_RX.wav,44100,21.42628117913832,11.322,1.5916031088895155,1.7621741454970945,,0.0,2911.516577699875,964.9445740696542,0.015807460169327384,"",14.789
development/Laughing Kookaburra.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Laughing Kookaburra.wav,A bird cackles continually and loudly while other birds are cackling.,A bird cackles continually and loudly while other birds are cackling.,A bird squawks as if it is escaping something.,"An exotic bird singing, with other birds answering to the song.","An exotic bird was singing, causing other birds to answer to his song.","As one bird cawed continually, others did as well.",development,Laughing Kookaburra.wav,44100,23.022585034013606,18.16,1.5102706755991306,0.4729183742566846,,0.0,18332913.622298975,847691.8246472898,0.04292048019143981,"",30.024
development/four_jet_engines.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/four_jet_engines.wav,A fast rotating circular saw is reaching full speed before being slowed again.,A fast rotating circular saw is reaching full speed before being slowed again.,"A jet engine screams across the sky, so loud, it almost crosses into silence",A large heavy equipment machine is running on idle in a work place,Air is moving through a narrow passage way at high speed.,"Before being slowed again, a fast rotating circular saw reaches full speed.",development,four_jet_engines.wav,44100,28.825668934240362,54.3,2.110562010333286,0.09147675411272371,,0.0,203.13739204705533,177.17905509712105,0.019579079886889766,"",70.459
development/Swishes Svihy.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Swishes Svihy.wav,A basketball being bounced on a basketball court far away.,A basketball being bounced on a basketball court far away.,A basketball being bounced on a court in the distance.,A rope is being swung around in circles.,The thumping grew more and more intense as time ticked away.,"thumping sound repeatedly , thumping gets faster, thumping speeds up more",development,Swishes Svihy.wav,44100,19.574421768707484,7.51,1.028916976460362,2.1032187940125477,,0.0,53140.46113785489,3351.1324385596413,0.03296410626373746,"",14.798
development/Burleson01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Burleson01.wav,"A continuous walking shuffling sound, with a cow mooing, and children laughing and playing far away.","A continuous walking shuffling sound, with a cow mooing, and children laughing and playing far away.",A person is walking on leafy ground and a cow moos while children are playfully giggling.,A person walking on leaves and a cow mooing and children laughing.,Someone walks through grass while a cow moos and people speak and a child laughs.,"Someone walks through grass while a cow moos, people speak, and a child laughs.",development,Burleson01.wav,44100,17.65877551020408,8.724,1.1286379908704873,3.6941297996186324,,0.0,3279.2329792927817,734.7787695944763,0.0363842744367409,"",19.644
development/Kitchen Clock Ticking 2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Kitchen Clock Ticking 2.wav,A clock is ticking at a constant rate in a room.,A clock is ticking at a constant rate in a room.,A clocks second hand ticking and is creating white noise.,A mechanical clock keeps time by ticking away the seconds.,"A mechanical clock keeps time perfectly, by ticking away the seconds in rhythm.",A typical clock ticks at its normal rate.,development,Kitchen Clock Ticking 2.wav,44100,18.778049886621314,18.4,1.9262577211666085,1.1156938736577293,,0.0,49074.52640803248,1608.039843220933,0.07561894375652696,"",40.923
development/bubbles 2 tall glass.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/bubbles 2 tall glass.wav,"Fluid is being poured into a glass, sounds of bubbles and glass clinging, and a person breathing.","Fluid is being poured into a glass, sounds of bubbles and glass clinging, and a person breathing.",Someone blowing bubbles into a large container of water before resting to gain their breath.,Someone takes a moment to catch their breath after blowing bubbles into a large container of water.,"liquid being poured into a glass, sounds of bubbles and glass clinging, and a person breathing",water bubbling and clanging noises followed by a sigh of a man.,development,bubbles 2 tall glass.wav,44100,18.167120181405895,25.39,1.607790807624444,3.080056225290283,,0.0,66975.24482959656,2065.6836719026705,0.06686483628107723,"",31.435
development/water clickums.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/water clickums.wav,A synthesizer is playing an echoed sound effect.,A synthesizer is playing an echoed sound effect.,Frequency that is being slightly distorted followed by an intense sweep then approaching normal frequency once again.,Science fiction space noises emanating from a synthesizer are effected with delay and modulation.,Science fiction space noises from a synthesizer delay and change.,The loud music echoes from the speakers of a synthesizer.,development,water clickums.wav,44100,28.11795918367347,20.19,1.7454034028214631,4.033413721943474,,0.0,9191.095718826447,833.6128878282982,0.023067081765776452,"",51.61
development/Cityscape 04 090617.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cityscape 04 090617.wav,A faint screech plays above the low rumble.,A faint screech plays above the low rumble.,"A loud wind blows in the background then a faint, shrill frequency pierces the atmosphere.",Industrial machinery is chugging away in the background as some moving parts grind together to create sparks.,Some industrial machinery is chugging away in the background and some moving parts grind together to create sparks.,The only other noise with this low rumble is a faint screech.,development,Cityscape 04 090617.wav,44100,29.85986394557823,8.526,0.8614740387592327,0.08891422118201425,,0.0,20358502.436988495,75837.95450683462,0.06925746374945034,"",35.243
development/Construction_Site_Cat_2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Construction_Site_Cat_2.wav,A metal gate is moved against a wall by a rain storm with high winds.,A metal gate is moved against a wall by a rain storm with high winds.,A rain storm with high winds moving a metal gate against a wall,A rainstorm rages at a mechanics garage with hydraulic lifts and banging tools.,Air brakes are set free as a train rolls past.,Water pouring during a heavy thunderstorm as a machine operates.,development,Construction_Site_Cat_2.wav,44100,18.630657596371883,21.85,1.3819200651773715,0.11339334901582511,,0.0,1228.0597545573235,367.52663627647405,0.023393254134744315,"",29.786
development/Playing With Tin Foil.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Playing With Tin Foil.wav,A metallic tool makes scraping and crunching sounds as it is used.,A metallic tool makes scraping and crunching sounds as it is used.,A person is crushing a piece of trash to throw it away in a garbage bin.,Someone crumpling up a piece of trash to throw in the garbage.,Someone digs a hole with the metal spade of the shovel clanging onto the surface before displacing the soil.,"Someone digs a hole, the metal spade of the shovel clanging onto the surface before displacing the soil.",development,Playing With Tin Foil.wav,44100,20.538049886621316,15.171,2.718306972873383,3.398676446786732,,0.0,30159.449595042144,2967.8239473113417,0.02294034919901197,"",35.429
development/Rain .wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Rain .wav,A bus coming to a stop with a female talking in the foreground,A bus coming to a stop with a female talking in the foreground,"A low motor sound, and then it releases and beeps, are finally a woman talks.","Background sounds of a station or stop, bus doors open, and two women notice the bus.","Humming of an engine in the background, a muted announcement, women talking while a hydraulic door is opened.",Two women notice a bus door opening at a noisy bus station.,development,Rain .wav,44100,19.91199546485261,5.92,2.0681458727508986,1.2134433098544608,,0.0,339196.37504714984,7904.266050196169,0.04007356616038012,"",25.177
development/CountrySideSummerEvening.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/CountrySideSummerEvening.wav,A dog is barking as birds are chirping.,A dog is barking as birds are chirping.,Birds are chirping and a dog is barking in an urban neighborhood.,Birds are chirping and a dog is barking in urban area.,Birds are making chirping noises while a dog barks.,The birds are singing and the dogs are barking in the rain.,development,CountrySideSummerEvening.wav,44100,24.273061224489798,23.9,1.7026144852104519,0.2705976564725784,,0.0,42133.38029425294,2019.5753525799898,0.04282899956082513,"",48.102
development/A car is announcing the circus in the small town of Slavutich (close to Chernobyl).wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/A car is announcing the circus in the small town of Slavutich (close to Chernobyl).wav,A concert and religious ceremony that includes chanting over a speaker system.,A concert and religious ceremony that includes chanting over a speaker system.,A crowd full of people were listening to music that got louder and louder.,A musical performance is amplified to a crowd.,Music is playing loudly at a concert while the crowd cheers.,Music playing loudly at a concert as the crowd cheer,development,A car is announcing the circus in the small town of Slavutich (close to Chernobyl).wav,44100,27.771814058956917,32.11,1.038045666589229,0.22865519824297367,,0.0,4760.288832738907,560.1111569031809,0.04312902888365842,"",37.083
development/00708 christmas background 1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/00708 christmas background 1.wav,A bell is playing as a musical tune is playing.,A bell is playing as a musical tune is playing.,A bell is playing while a musical tune is playing.,A bell shakes and twinkles as music plays outside.,A chorus of jingles ring through the winter air.,A jingling of bells outside a local store collecting money and a horn and chimes.,development,00708 christmas background 1.wav,44100,28.582879818594105,30.82,1.5792928242465387,0.7013046637319627,,9.557047860582152,3090.040210268321,649.676937336956,0.026751845398605756,"",44.894
