id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
"development/Night ambience in Japanese forest, strong wind, some rain drops on cement.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Night ambience in Japanese forest, strong wind, some rain drops on cement.wav","A very strong, noisy wind is accompanied by a few light raindrops.","A very strong, noisy wind is accompanied by a few light raindrops.","A very strong, noisy wind with a few light raindrops.",Ambient noise is audible in the distance as tones of traffic are as well.,"As the storm passes over the cars on the highway, the wind blew harder.",Distant white noise with slightly audible tones of traffic toward the end.,development,"Night ambience in Japanese forest, strong wind, some rain drops on cement.wav",44100,22.407641723356008,29.17,1.1607496317472157,0.5485335769214488,,0.0,7200.6563260464845,728.0272244283938,0.041236149942227615,"",39.157
development/snow on leaves.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/snow on leaves.wav,A campfire is snapping as people talk faintly in the background.,A campfire is snapping as people talk faintly in the background.,A campfire snapping as people talk faintly in the background.,A small fire making cracking sounds and burning wood,A small wood fire is burning and making crackling sounds.,water is trickling down on to a container,development,snow on leaves.wav,44100,17.36591836734694,8.174,3.73543979528953,4.372890977949896,,0.0,4369.586108739034,640.2786353710458,0.007622790328512028,"",35.195
development/Walking in Grass in Evening with Loud Bird.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Walking in Grass in Evening with Loud Bird.wav,A bird chirping in the background while a person is walking along a path with leaves on the ground.,A bird chirping in the background while a person is walking along a path with leaves on the ground.,A person is walking a path that has leaves on the ground and all the while a bird is chirping.,A person walks through leaves and sticks as insects chirp and a bird calls in the background.,Crickets chirping in the background as someone walks along crunching leaves and snapping twigs.,"Walking slowly , snapping twigs and crunching leaves crickets chirping happily.",development,Walking in Grass in Evening with Loud Bird.wav,44100,18.088344671201813,11.425,2.871696269403333,2.5737792880681276,,10.764010691413894,11837.47808036732,1617.103598952769,0.009775487373378557,"",31.137
development/1400 am static.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/1400 am static.wav,A train is passing by a noisy crowd.,A train is passing by a noisy crowd.,A train passes through a passenger station at full speed,A train speeds through a passenger station quickly.,People are talking while a subway car drives by,The crowd of people were very noisy while the train passes by them.,development,1400 am static.wav,44100,23.30560090702948,37.78,1.3484863069123463,0.15627253155270893,,0.0,2600.489393182389,320.67294857837663,0.06846235856451995,"",41.814
development/05_Lanes_Island_Water_BoatPasses_48_24.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/05_Lanes_Island_Water_BoatPasses_48_24.wav,A boat is running up and down a river while it is raining.,A boat is running up and down a river while it is raining.,"A car rides down the highway, wind blows through the open window and a motorbike passes.","A machine is running at constant speed, and then it fades away.","A machine is running at constant speed, and then it slowly fades away.",Rain is coming down while a boat in the river goes back and forth.,development,05_Lanes_Island_Water_BoatPasses_48_24.wav,44100,25.530997732426304,23.58,0.9896172460850337,0.1506659968772211,,0.0,4449.503593410791,609.2423473844312,0.027609497150243557,"",41.478
development/Thunder_01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Thunder_01.wav,A thunderstorm booms and shakes far in the distance.,A thunderstorm booms and shakes far in the distance.,"A thunderstorm is crackling, booming and rolling in the distance.",Loud rain pours down as thunder crashes loudly.,Thunder crashes loudly as rain pours down loudly.,Thunder rolls while rain falls at a constant rate.,development,Thunder_01.wav,44100,20.36392290249433,13.148,0.8358459508711134,0.4126650694825092,,0.0,791482.440297154,11386.599935350332,0.035351315119708265,"",24.001
development/shopping_street_ambience.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/shopping_street_ambience.wav,"A loud area where men, women, and children are talking.","A loud area where men, women, and children are talking.","A man talks, a woman talks and a child whines.",As a man and woman talk a child whines in the background.,Some people and a kid talk in a noisy crowd.,Some people were talking in a noisy crowd and a little kid talked too.,development,shopping_street_ambience.wav,44100,17.47691609977324,29.52,1.3239272588528097,0.9931337191337198,,0.0,2829.3013846772533,624.7977777043212,0.04191298295546468,"",32.868
development/0221 Bar_terrace.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/0221 Bar_terrace.wav,A group of people is having a conversation.,A group of people is having a conversation.,A woman and a man speaking with noise of a crowd in the background.,Multiple people are talking in a crowd of people.,Some people have a discussion in a crowded place along with some children playing in the background.,Speaking people are at a food hall talking about something.,development,0221 Bar_terrace.wav,44100,16.003242630385486,26.73,1.3143436706690959,0.8830797499113688,,0.0,1916.5864228907897,316.9833691310505,0.035251735654145584,"",27.771
development/French men in the deep night.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/French men in the deep night.wav,A bunch of men are having a conversation.,A bunch of men are having a conversation.,A group of men are having a conversation.,People chat as the reverb of their voices echo in the hall.,Several men are speaking to each other and their volume increases at the end of the discussion.,Several men talking to each other and getting louder at the end.,development,French men in the deep night.wav,44100,25.135215419501133,21.45,1.206244135637079,0.9157156124004217,,0.0,6465.453782722818,963.6004899390169,0.05468310841440966,"",35.003
development/school corridor.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/school corridor.wav,A bus is moving and people inside it are talking,A bus is moving and people inside it are talking,A bus moving and people inside it were talking,A group of people are conversing among themselves.,Muffled conversation in a distant area inside of a building.,Muted discussion in a far off area within a building.,development,school corridor.wav,44100,19.468662131519274,11.933,0.896032208608768,0.19198952474769773,,0.0,104087.86463692786,3011.606392425365,0.06998065895529298,"",23.224
