id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/rbh train freight by.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/rbh train freight by.wav,A approaching train arrives and then without stopping passes by.,A approaching train arrives and then without stopping passes by.,"A long train rumbles past a point, wheels clicking on the joints.",A train is approaching and then the train passes by.,A train passes by on its tracks quickly.,Wheels of a train rotate swiftly along the track.,development,rbh train freight by.wav,44100,19.419092970521543,25.81,1.3123163393022343,0.3610526965577888,,0.0,1980.7062649223044,447.163668349115,0.0498120231603464,"",34.292
development/Static buzz_ Jet Take-off.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Static buzz_ Jet Take-off.wav,A car tire is losing its air throughout.,A car tire is losing its air throughout.,The shower is running with nobody standing in it.,The shower running with nobody standing in it.,"Throughout the tire, the car tire is losing its air.",Water under high pressure is forced out of a hose.,development,Static buzz_ Jet Take-off.wav,44100,18.76049886621315,29.02,3.4844669114372135,0.09882218015333027,,9.032091180621563,206.99191262184917,156.8409116792957,0.017700182456107737,"",46.613
development/squeaky metal swing.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/squeaky metal swing.wav,A creaky door slowly revolving back and forth.,A creaky door slowly revolving back and forth.,A door creaks as it slowly revolves back and forth.,A swing being pushed back and fourth and making a loud creaking noise.,A swing being pushed back and fourth is making a loud creaking noise.,Someone is scraping metal against metal back and forth.,development,squeaky metal swing.wav,44100,28.78764172335601,37.93,1.745744855687604,0.37225762616937935,,14.36171006642141,29556.28544210549,1224.3934223358813,0.08160338743100204,"",52.629
development/feed back.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/feed back.wav,A high screeching tune is playing is with varying pitches.,A high screeching tune is playing is with varying pitches.,A ringing and feedback of a electronic device.,A whistle is blowing and hard objects are striking each other close by.,A whistle is tooting and solid objects collide near by.,Someone using an electronic sound machine is generating horrific whistling and screeching noises.,development,feed back.wav,44100,27.309297052154196,65.39,2.2332791468701827,2.276048694078551,,27.956205410570636,335.43947543145936,288.5374038332357,0.061553795131271655,"",59.656
development/Ferry II.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Ferry II.wav,A machine is constantly running as people are talking in the back.,A machine is constantly running as people are talking in the back.,Background noise exists over a group of people that are speaking.,Background noise of a crowd of people talking.,People are engaging in conversation in an very low roar.,a constant machine running and people talking in the back,development,Ferry II.wav,44100,16.47344671201814,22.9,1.176291219682957,0.1553989713292259,,0.0,3444.072888028433,300.1027438388563,0.1670641596962103,"",31.007
development/Plastic Scraping On Wood Floor.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Plastic Scraping On Wood Floor.wav,Birds or small animals are rustling around in outdoors.,Birds or small animals are rustling around in outdoors.,Either squishing soft material among insects or something moving in the forest at night.,Many birds chirping from a distance and none of their voices dominant.,"Water running and gurgling out of a hose, which is crimped and stopping the water from flowing smoothly.",birds or small animals rustling around in an outdoor area,development,Plastic Scraping On Wood Floor.wav,44100,21.489569160997732,13.756,2.6480288906788227,0.5183683427378056,,0.0,169654.91336183902,4072.866963883954,0.020663101393117427,"",34.266
development/Footdrags Dirt.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Footdrags Dirt.wav,A person is hiking on a dirt terrain.,A person is hiking on a dirt terrain.,Short and gravely footsteps that begin to slow down.,Someone is walking through the dirt at a relaxed pace.,Someone walking through the dirt at a pretty relaxed rate.,The person is hiking on a dirt terrain.,development,Footdrags Dirt.wav,44100,17.728435374149658,10.294,1.8500722373807215,4.721801464361664,,0.0,5170.276819721118,589.9254753029818,0.010923547964786496,"",26.741
development/Toy Car.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Toy Car.wav,A mechanical whirring resonates with brief pauses of silence,A mechanical whirring resonates with brief pauses of silence,A mechanical whirring resonates with brief pauses of silence in between as time goes on.,A scratchy scraping on a surface occurs repeatedly.,The people play a game as the playing gear whiz across the surface.,the repeating scuff of scrunching on a surface,development,Toy Car.wav,44100,29.26875283446712,20.43,1.8860313464266198,1.8394856648265074,,0.0,28173.637303562256,1922.9169380657681,0.02213106102957283,"",48.552
development/FOREST-SOUNDS.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/FOREST-SOUNDS.wav,A group of birds are chirping when they are interrupted by a loud caw.,A group of birds are chirping when they are interrupted by a loud caw.,Birds are chirping and singing and then another bird starts squawking loudly.,"Birds are chirping peacefully, after which a loud bird caws disruptively.",Song birds chirp and a raven approaches cawing soft and then loudly.,Song birds chirp and a raven starts cawing soft and then loudly.,development,FOREST-SOUNDS.wav,44100,18.67718820861678,27.72,1.5873310938261864,0.2167863005362117,,13.97538290511607,4667.067791477673,580.0328794885747,0.05772214287628925,"",34.264
development/Gas Oven.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Gas Oven.wav,A person adjusting a gas flame and tinkering in the background.,A person adjusting a gas flame and tinkering in the background.,A person is adjusting a gas flame and tinkering in the background.,A gas torch is ignited with a matchstick.,Someone has turned on the gas on a gas canister and then switched the ignition key to light it.,"Someone has turned on the gas, and switched on the ignition key to light it.",development,Gas Oven.wav,44100,27.538866213151927,11.079,1.951039775481251,0.6963610934806991,,13.085976717293576,7667.266812788651,1709.967934394184,0.015575458543306222,"",44.06
