id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/BACKYARD_BLACKBIRD_DAWN.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/BACKYARD_BLACKBIRD_DAWN.wav,A bird calls out from inside a building.,A bird calls out from inside a building.,"A bird chirps loudly, then stops, then resumes chirping again.",A bird chirps while waves crash nearby in the ocean.,A bird is calling out inside a building.,A bird whistling as the ocean waves crash by.,development,BACKYARD_BLACKBIRD_DAWN.wav,44100,18.493832199546485,22.62,1.7961594240305847,2.194434822308897,,0.0,59065.29850668665,1958.2543281668884,0.05716930234937305,"",27.678
development/Waves on a quiet New Zealand beach.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Waves on a quiet New Zealand beach.wav,The rocks on the beach are being pounded with waves.,The rocks on the beach are being pounded with waves.,Waves crash against the rocks on a beach.,Waves crash down forcefully which are very intense.,Waves crashing up against a rocky shore on the beach.,waves are coming with high force and intensity,development,Waves on a quiet New Zealand beach.wav,44100,20.425374149659863,32.77,1.628869277415978,0.11766088451486659,,0.0,14674.798451056868,1043.6137041594661,0.03076699057980015,"",44.393
development/London Underground- Stratford station ambience.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/London Underground- Stratford station ambience.wav,A busy public place with a crowd of people and a phone ringing,A busy public place with a crowd of people and a phone ringing,A phone is ringing in a busy public place with a crowd of people.,A phone rings as some people are talking while walking.,People are speaking in a good sized group and a phone dial rings.,The phone rings while people speak in the background.,development,London Underground- Stratford station ambience.wav,44100,21.738798185941043,24.38,1.3629547540417513,1.9608826151010317,,16.57336041651734,6833.47994738055,694.5540649740129,0.07645913032891638,"",39.32
development/Brook20Sec.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Brook20Sec.wav,A gentle stream flowing while making bubbling sounds.,A gentle stream flowing while making bubbling sounds.,The water flows down the drain spout at a consistent rate.,The water is flowing down the spout at a consistent rate.,Water continues to be poured in a container that already has water.,Water is flowing from a multitude of places.,development,Brook20Sec.wav,44100,19.997687074829933,21.29,1.9847192338996502,1.0303728440723328,,0.0,441.9295973446531,210.32901788334854,0.014711387550412677,"",39.959
development/atrium.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/atrium.wav,"A large room with a group of men, women, and children speaking to one another.","A large room with a group of men, women, and children speaking to one another.","In a large hall, a cacophony of voices are speaking.",Many people are gathered in the same area while several conversations are going on at the same time,"Many people gathered in the same area, several conversations going on at the same time",Men women and children are speaking to each other in a large room.,development,atrium.wav,44100,29.530702947845803,35.65,1.3591028075399658,0.6288902489825634,,0.0,1925.3360597153082,420.8960529117166,0.03322815747451038,"",57.923
development/Cable Car Ride Birds.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cable Car Ride Birds.wav,A fan is spinning and then a lock is turned and a door opens.,A fan is spinning and then a lock is turned and a door opens.,An electric buzzing hums as a machine moves.,An electric buzzing hums while a machine is moving,The motor of a fan spins and whines while a clatter of cacophony occurs,"The spinning of a fan then a door lock is turned, and opened.",development,Cable Car Ride Birds.wav,44100,20.542743764172336,11.558,1.1876059263428709,0.48065996846055214,,0.0,11235.409828596068,1379.9152168858266,0.04635516152543716,"",20.917
development/forest_ambience_copake_winter_1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/forest_ambience_copake_winter_1.wav,"A bird is chirping outside, and an animal occasionally wails.","A bird is chirping outside, and an animal occasionally wails.",A variety of birds cackling and chirping while a large volume of air is moving nearby.,As the wind bellows nearby a cacophony of birds singing and calling sounds.,Crows are crowing while a steady wind is blowing in the background.,The crows crow as a steady wind blows in the background.,development,forest_ambience_copake_winter_1.wav,44100,23.59793650793651,18.21,1.4225519352414668,0.9635371086873726,,0.0,4604.494022168785,948.8789653410345,0.02937143579504314,"",40.243
development/Kitchen-Sink-Drain.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Kitchen-Sink-Drain.wav,Water drips into another container of water and then a door squeaks.,Water drips into another container of water and then a door squeaks.,Water drips into another container of water and then an door squeaks.,Water flowing and a door hinge squeaking as a door opens.,Water running and a door hinge grinding as the door opens.,Water trickles out of a faucet and into a drain before it is turned off.,development,Kitchen-Sink-Drain.wav,44100,16.025238095238095,27.13,1.9493545994714567,0.8964359377949169,,0.0,340.9472685027774,190.34904925874352,0.03329086751544697,"",24.196
development/Wooden Door 01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Wooden Door 01.wav,A creaky door hinge opens and closes several times.,A creaky door hinge opens and closes several times.,A door hinge creaks as it opens and closes several times.,A squeaky wooden door that is being opened and closed.,Squeaking and banging noises over and over again.,The noise is squeaking and banging over and over again.,development,Wooden Door 01.wav,44100,18.26167800453515,9.406,2.0577396389908875,3.153426849970926,,11.583917050712003,16976.3244675553,1669.5859177458317,0.012535056611992028,"",10.024
development/Pictured_Rocks_Lake_M_Waves_2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Pictured_Rocks_Lake_M_Waves_2.wav,Cars driving by outside with heavy rain falling.,Cars driving by outside with heavy rain falling.,Hard rain beats down on a surface as the wind produces strong gusts.,It is raining very heavily outside and the cars are passing.,The rain comes in a downpour as a blast of air swells quickly.,"The wind gusts strongly, and hard rain beats down on a surface.",development,Pictured_Rocks_Lake_M_Waves_2.wav,44100,24.661020408163264,38.68,1.8522007033040306,0.49631203114742756,,0.0,2393.1535689443426,407.81598267069734,0.018286854892624497,"",54.754
