id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/Dragging wooden chair on wooden floor.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Dragging wooden chair on wooden floor.wav,A person is playing a large musical instrument.,A person is playing a large musical instrument.,An object is being dragged as a breeze of wind is audible.,"Dragging and scraping a chair against a floor, ever increasing in volume",Someone dragging an object with blowing of wind in the background,dragging a chair on flooring with a loud scrape leading to dragging and a louder scrape,development,Dragging wooden chair on wooden floor.wav,44100,21.24342403628118,13.735,1.0262219418864782,2.528355878731003,,0.0,5328070.313713214,26665.49318348391,0.04182420822460041,"",25.944
development/door latch.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/door latch.wav,"A bolt is being put in place, having its position switched around repeatedly.","A bolt is being put in place, having its position switched around repeatedly.",A hard metal object is striking against another hard object at regular intervals.,Someone makes several attempts to unlock a door.,Something is being clicked or flipped through continuously.,Something is being continuously clicked or flipped through.,development,door latch.wav,44100,25.78575963718821,10.815,2.3701395169526185,1.6340375344660325,,0.0,679182.2575814702,13340.946427524881,0.013916931969325929,"",18.376
development/Bell_5_times.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Bell_5_times.wav,A bell is ringing in a rhythmic way and people are conversing in the distance.,A bell is ringing in a rhythmic way and people are conversing in the distance.,"In the tower, someone pulls the rope, causing the bell to ring.",People converse in the distance as a bell is ringing in a rhythmic fashion,Someone is pulling the rope on a large bell causing it to ring.,The church bells are chiming through out the video.,development,Bell_5_times.wav,44100,17.00861678004535,26.46,1.4973289478233462,2.4850271158070427,,16.053202770330067,23650.411127329182,1627.7176975999234,0.08257475797743519,"",27.32
development/bell_church.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/bell_church.wav,ONE BELL RINGS WHILE OTHER BELLS CHIME IN ALL AT ONCE.,ONE BELL RINGS WHILE OTHER BELLS CHIME IN ALL AT ONCE.,"One bell chimes at first and then more bells are added, ringing all together.",Two sets of church bells are tolling at intervals.,Two sets of church bells ring at varying intervals.,the bell tower is signalling that it is mid day,development,bell_church.wav,44100,28.228072562358278,24.81,1.1680027100137462,0.18241199704440847,,0.0,7252.930558667171,769.1628715317146,0.0504699184756879,"",31.206
development/church clock.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/church clock.wav,A church bell tolling the time in a town church center.,A church bell tolling the time in a town church center.,Church Bells are being rung and resonating inside a tower.,"From inside, someone is ringing church bells as they resonate.",Someone strikes the bell of the church five times.,The man rings the church bell many times.,development,church clock.wav,44100,15.648049886621315,26.53,1.390645748093796,0.2532895472762247,,0.0,34455.08543272055,1503.746753134893,0.04369449654108459,"",21.823
development/Thunderclap.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Thunderclap.wav,A very heavy wind is gusting and then causing a tunnel effect of wind.,A very heavy wind is gusting and then causing a tunnel effect of wind.,"It is thundering with a consistent, steadily toned rumbling sound.",Rushing of air with thunder and rain in the background.,"The movement of air, and a thunderstorm and rain in the background.",Thunderstorm in the distance and light rain falling.,development,Thunderclap.wav,44100,15.7781179138322,22.59,1.184462236196637,0.12277936176127054,,0.0,3085.3177354196773,477.8311255381655,0.049098381473757516,"",28.414
development/ww big windchimes  fs  1 4 2011.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/ww big windchimes  fs  1 4 2011.wav,Bells and chimes are activated by the wind.,Bells and chimes are activated by the wind.,Bells and chimes that are being activated by the wind blowing.,Several large bells are ringing while wind chimes tinkle far away.,Several large bells ringing and wind chimes in the background.,Toned percussion is being played with a soft mallet while the wind blows.,development,ww big windchimes  fs  1 4 2011.wav,44100,26.148639455782313,24.6,1.2399449418658663,2.2226022385024753,,0.0,5479.429197393389,869.462712516041,0.04778859000249204,"",35.454
development/Bicycle bell.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Bicycle bell.wav,A metal rod was dinging on a glass cup,A metal rod was dinging on a glass cup,High and low metallic tinging two at a time.,Someone is playing a couple of bells with different pitches.,The rhythmic striking of Chimes are making echo reverberation.,The rhythmic striking of chimes reverberate in high pitched tones.,development,Bicycle bell.wav,44100,19.59764172335601,10.954,3.5290931339451075,1.419891350788408,,15.244063538855688,36130.61759076745,2325.766320370724,0.02600944390221625,"",10.081
development/bierfest_atmosphere.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/bierfest_atmosphere.wav,A group of people are talking and laughing.,A group of people are talking and laughing.,A group of people are talking and you can people also talking in the background.,A group of people is talking and laughing.,My group of friends are enjoying and laughing about something.,There is a group of friends enjoying and laughing about something,development,bierfest_atmosphere.wav,44100,17.681428571428572,21.18,1.2405879732143221,0.22585095398196398,,0.0,7521.866018210834,1313.2102865650636,0.038794207685898835,"",24.809
development/bike walking entering bar.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/bike walking entering bar.wav,A low murmur of conversation is interrupted by music from a person carrying a radio.,A low murmur of conversation is interrupted by music from a person carrying a radio.,People are gathered in a building talking and someone turns music on which gets closer and louder .,People are talking at a party while music plays in the background.,People gathered in a building talking and the music gets closer and louder .,Quiet cafe conversation is disturbed by someone walking near with a loud boom box.,development,bike walking entering bar.wav,44100,20.987709750566893,31.25,1.5612328644868434,0.1308382909690893,,0.0,2105666.8664741917,11602.547571581095,0.04580413933542706,"",38.954
