id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/heavy industrial door opens 110419_01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/heavy industrial door opens 110419_01.wav,"A floor buffer waxes a floor indoors, while birds are chirping outdoors.","A floor buffer waxes a floor indoors, while birds are chirping outdoors.",A piece of heavy machinery is running and a bird chirps.,A piece of heavy machinery runs as a bird chirps.,"Motor, metal spinning, thud, birds chirping people talking.","Motor, metal spinning, thud, birds chirping, and people talking.",development,heavy industrial door opens 110419_01.wav,44100,19.121972789115645,27.23,1.1078320017614582,0.589933934323765,,0.0,808.3129377314872,214.47127442003597,0.041118253087424436,"",35.716
development/Walking into studio and tapping mics.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Walking into studio and tapping mics.wav,"A human is whistling, a drum set makes brief sounds and movements occur in the background.","A human is whistling, a drum set makes brief sounds and movements occur in the background.",A person in the back ground is searching through a box.,Someone is quietly walking barefoot around the house while whistling.,"a human whistles, a drum set briefly sounds and movements occur in the background",someone walking around the house quietly and barefoot whistling.,development,Walking into studio and tapping mics.wav,44100,26.226938775510202,4.254,1.1224869381326295,3.4581333250107322,,0.0,189497.70498779064,9868.83185845015,0.016033016194048344,"",22.089
development/Woodpecker.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Woodpecker.wav,A pecking bird pecks lightly against a tree.,A pecking bird pecks lightly against a tree.,A woodpecker hammers away at some wood while birds chirp in the background and a stream flows nearby.,A woodpecker in a forest and a few birds chirping near running water.,A woodpecker is hammering away at some wood while birds are chirping in the background and a stream is flowing.,A bird is pecking lightly in the forest.,development,Woodpecker.wav,44100,29.139251700680273,17.41,1.344224026049496,1.1671935371618942,,0.0,377971.77891995566,5503.908038641917,0.06660306069791468,"",49.562
development/water_splash_10shots.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/water_splash_10shots.wav,A faucet is dripping into a container filled with water.,A faucet is dripping into a container filled with water.,A faucet slowly drips into a container that is filled with water.,Single drops of water are continuously joining a vast body of water.,"The roof is leaking, and the water is falling into a bucket.",drops of water falling into more larger area of water continuously throughout,development,water_splash_10shots.wav,44100,15.441269841269841,7.909,2.0316230678566165,4.570867956890506,,0.0,70592.46194641564,3934.244261466895,0.00954781787927668,"",9.574
development/Gulls in Park next to Barce.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Gulls in Park next to Barce.wav,Birds chirping and conversing rapidly in a local area.,Birds chirping and conversing rapidly in a local area.,Large number of birds making a variety of noises which become an alarming noise towards the end.,Multiple birds chirping and cars honking in the background.,There are birds chirping and cars honking in the background.,sounds of cars driving in a city while birds chirp loudly.,development,Gulls in Park next to Barce.wav,44100,28.387097505668933,33.56,2.0746737690553196,0.46744680320613347,,0.0,21543042.585120786,203078.9707130571,0.046973379490196615,"",53.516
development/Half bathroom with some toilet noise.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Half bathroom with some toilet noise.wav,A deep fryer sizzles in a kitchen while a faucet continuously runs water in the background.,A deep fryer sizzles in a kitchen while a faucet continuously runs water in the background.,A deep fryer sizzling in a kitchen with a faucet running water in the background.,A fan is blowing while rain is falling in the distance.,Heavy machinery is running as water trickles in the background.,Water is trickling in the background while the heavy machinery is running close by.,development,Half bathroom with some toilet noise.wav,44100,22.435691609977326,33.16,1.5015870321450369,0.3422264603418408,,0.0,1492.493069793504,282.5525672087521,0.02896821876687618,"",48.652
development/hallway of jenks.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/hallway of jenks.wav,A person moans as a door is activated and then some muttering is overheard while the door is activated again.,A person moans as a door is activated and then some muttering is overheard while the door is activated again.,"A woman laughs and a door shuts, and then she speaks and another door shuts.",As the door is activated a man moans and mutters unintelligible responses.,Two people enter a room while in the middle of a conversation,Two people in the middle of a conversation enter a room.,development,hallway of jenks.wav,44100,15.468004535147392,10.123,1.6799639208328034,1.1129142705909232,,0.0,2229.9909810774125,584.6572325408257,0.012789858832396571,"",16.318
development/hammernahtwo.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/hammernahtwo.wav,A copy machine is copying documents and then stapling them together.,A copy machine is copying documents and then stapling them together.,A copy machine is running and copying documents and stapling them together.,A machine stamps out metallic parts on an assembly line in a rhythmic fashion.,An industrial machine is repeating a punch over and over.,An industrial machine is repeating a punch repeatedly.,development,hammernahtwo.wav,44100,22.459138321995464,22.42,1.4134145829758953,1.310428745530275,,0.0,613.9717991882619,186.4501857832352,0.11544120540941365,"",36.303
development/hancza_lake.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/hancza_lake.wav,Someone is playing and splashing in the water.,Someone is playing and splashing in the water.,"Someone swims in the water, doing another stroke every few seconds.",The beach front is covered with crashing waves.,Water is splashed and someone is playing in the water,Waves that are crashing into the beach front.,development,hancza_lake.wav,44100,24.04684807256236,30.46,1.6924657896212618,1.2108958418001068,,0.0,36988.170760619345,1467.5978633003585,0.050413298472320206,"",46.616
development/kettle.whistle.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/kettle.whistle.wav,A tea kettle blowing steam then being taken off the burner.,A tea kettle blowing steam then being taken off the burner.,A tea kettle is beeping sharply to indicate that the water is ready.,A tea kettle is whistling shrilly which indicates the water has boiled.,A tea pot whistling on the stove at a high temperature.,An obnoxious machine is putting out ear piercing frequencies.,development,kettle.whistle.wav,44100,24.891791383219953,29.87,3.7323318577854496,1.1530752118908767,,18.80483113775025,60915.32724336699,2050.1640704164524,0.027111748281191873,"",51.551
