id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/ambience car.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/ambience car.wav,Multiple vehicles with loud engines passing by in the distance.,Multiple vehicles with loud engines passing by in the distance.,One by one loud vehicle engines pass into the distance.,Several cars and trucks are driving by steadily on the side of a road.,Several cars and trucks driving by on the side of a road.,The wind blows and the cars drive by.,development,ambience car.wav,44100,21.292698412698414,22.95,0.8602477224817141,0.5140674495691641,,0.0,1279719.6271094296,9783.19575789482,0.05341425735235046,"",28.796
development/traffic-cars-passing-left-to-right-nearby.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/traffic-cars-passing-left-to-right-nearby.wav,Cars are going by on a busy road.,Cars are going by on a busy road.,Cars pass each other on the busy road.,Several cars and trucks are passing by on a busy road.,Several vehicles are passing on the road and splashing over the wet pavement.,Several vehicles are passing on the road on wet pavement.,development,traffic-cars-passing-left-to-right-nearby.wav,44100,19.771791383219956,28.69,1.331883850285729,0.07662210095851339,,0.0,7438.409442359126,1295.3016679432233,0.03853596106570396,"",33.491
development/birdy.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/birdy.wav,A bird chirping and whistling in a pattern several times.,A bird chirping and whistling in a pattern several times.,A bird is chirping and singing with cars passing in the background.,A bird singing in the woods with faint traffic sounds in the background.,Birds whistle and chirp several times in a pattern.,"Traffic sounds echo faintly in the background, as a bird sings in the woods.",development,birdy.wav,44100,26.505578231292517,17.02,2.340993303931382,0.6381873040787494,,14.324919297209348,23804.77446663443,1933.8304272383161,0.06251079740858945,"",28.549
development/Oppedette cafe #1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Oppedette cafe #1.wav,A man begins to sing after a dog barks.,A man begins to sing after a dog barks.,A person is outside talking to a barking dog.,A person is talking to a barking dog outside.,"Men laugh and speak while a dog barks, followed by a man singing.","Men laugh and speak while a dog barks, then a man sings.",development,Oppedette cafe #1.wav,44100,17.094943310657598,19.2,1.2770422489764413,0.7909937315768821,,17.875066361525825,127658.2685070769,3683.760934429967,0.031772416192171214,"",25.054
development/110714_01 bird with engine.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/110714_01 bird with engine.wav,A bird chirping while a big truck passes nearby.,A bird chirping while a big truck passes nearby.,A bird was chirping while a big truck passed nearby.,An engine is revving up with a bird is chirping in the back ground.,An engine is running while a bird is chirping in the background,An engine revs up while a bird chirps in the back ground.,development,110714_01 bird with engine.wav,44100,27.294739229024945,26.93,1.4018999673377872,0.3178795539831429,,0.0,3434.159163123185,790.5898653622253,0.04029536002090434,"",42.462
development/ambience winter fountain birds .wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/ambience winter fountain birds .wav,A motor runs and water runs through a fountain.,A motor runs and water runs through a fountain.,Water dripping at a fast pace into a small sink.,Water is flowing at a constant light or medium rate.,Water is flowing constantly at a rate that is not heavy.,Water running in a fountain is accompanied by a motor.,development,ambience winter fountain birds .wav,44100,29.763877551020407,30.17,1.5940607402767877,0.5229231244786868,,0.0,1642.3933856192027,509.066147794271,0.020135161963293364,"",61.451
development/fan_helsinki_forumtunnelist.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/fan_helsinki_forumtunnelist.wav,"A machine is making noises: thumping, rattling, and grinding.","A machine is making noises: thumping, rattling, and grinding.",A machine is on and a person is walking down a hallway and opens a door.,A machine runs while someone walks down a hallway and opens a door,Someone is walking on steps and opening a door.,Someone is walking on the steps and opening up a door.,development,fan_helsinki_forumtunnelist.wav,44100,24.5921768707483,15.609,1.2705375960338787,0.10170120692614767,,0.0,152550.63627519613,5206.352461686315,0.05166662107693871,"",38.489
development/Gym&#39;sHall.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Gym&#39;sHall.wav,A person is walking through a creaky door towards a group of people that are talking.,A person is walking through a creaky door towards a group of people that are talking.,Someone opening an old door and walking into a room with people talking.,Someone opening and old door and walking into a room with people talking.,The door of a hall was opened and people in it were having conversations,The door of a hall was opened and people in it were having a conversation.,development,Gym&#39;sHall.wav,44100,29.588684807256236,19.11,1.7416677740768391,1.0493281292767116,,0.0,229.8751391840972,186.1207003782266,0.01012877103029488,"",44.745
development/cow bells.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cow bells.wav,A wind chime moving in the wind while birds sing faintly in the background,A wind chime moving in the wind while birds sing faintly in the background,A wind chime rattles around in the wind as birds sing in the distance.,Birds sing while the wind blows through a wind chime.,The wind blows the chimes together so that they clank loudly.,"Wind blows a wind chime, birds are singing.",development,cow bells.wav,44100,16.567437641723355,11.265,2.3164962916031455,2.3781204243855174,,14.059655175153996,1895615.1208183393,22106.43373197632,0.02280587466109823,"",16.054
development/tiny forest creek.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/tiny forest creek.wav,A small stream of water flowing at a fast pace in the outdoors,A small stream of water flowing at a fast pace in the outdoors,Water in a creek is flowing around some rocks.,Water is flowing in a creek and around some rocks.,Water is flowing with a low intensity and force.,water is flowing with low intensity and force,development,tiny forest creek.wav,44100,20.571133786848073,20.19,2.0172427631053127,1.3080518469927263,,0.0,5328.340051397977,479.7583137831138,0.06509925657602897,"",41.178
development/Serin.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Serin.wav,"A jet flies overhead, while birds chirp in the background.","A jet flies overhead, while birds chirp in the background.",A strong roaring sound outdoors with small birds chirping,An airplane flying overhead with birds chirping outside.,Birds chirp outside as an airplane flies overhead.,Heavy winds are blowing and birds are chirping,development,Serin.wav,44100,24.999160997732428,11.371,1.5736701395501895,0.2398001664467406,,0.0,81518.66886417956,2639.160147302785,0.0078081029417194124,"",35.844
development/metal door creaking loud (borQue).wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/metal door creaking loud (borQue).wav,A creaky metal door is opened and closed repeatedly,A creaky metal door is opened and closed repeatedly,"A creaky, metal door is repeatedly opened and closed.",A very creaky door being opened and closed many times.,A very squeaky door is being opened and closed multiple times.,Someone is repeatedly opening and closing a creaking door.,development,metal door creaking loud (borQue).wav,44100,17.22111111111111,43.06,2.1688886150707085,2.4301259834544915,,0.0,2455.7781068624986,388.7021448406851,0.05157342026445792,"",31.469
development/outside general noise.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/outside general noise.wav,Birds are chirping and water is dripping down with a tap.,Birds are chirping and water is dripping down with a tap.,Birds are chirping while a train passes by far away in the rain.,"Birds are chirping, water is dripping, someone opens a gate and walks and the gate closes.",The leaves are dry in he forest as the birds chirp and people talk.,Water drips and a train passes in the distance and birds chirp.,development,outside general noise.wav,44100,25.59471655328798,13.447,1.38135467913131,0.9456922962272121,,0.0,54460.90356681388,2486.8052572106376,0.0735191780919495,"",37.955
development/water_wineglass4.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/water_wineglass4.wav,A machine is making a constant loud noise.,A machine is making a constant loud noise.,A singing bowl hums continuously in a high pitch.,Beeping sound that has a tone that goes up and down.,The steady hum of a high frequency radio signal breaks the silence.,a radio frequency signal at a steady pace,development,water_wineglass4.wav,44100,21.977278911564625,25.56,1.0986071777090034,0.04594798309968384,,70.23068525373672,9650.390028963495,395.02550552156583,0.24992843180956303,"",12.428
development/022_House_BackYardAmbient.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/022_House_BackYardAmbient.wav,"A bird chirps once, then again in the distance.","A bird chirps once, then again in the distance.",A bird chirps twice loudly in the distance.,A person rattles a box while birds chirp in the background.,"A person rattles a box, birds chirping in the background.",The birds are cawing and chirping in the forest.,development,022_House_BackYardAmbient.wav,44100,18.886530612244897,7.479,1.791782816313938,3.0047808934787135,,9.909948198073884,10533.232462374219,1124.2930808084027,0.011074212208800782,"",20.852
development/Birds Chirping outside Krucifix Productions Sound Effects.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Birds Chirping outside Krucifix Productions Sound Effects.wav,Cars are driving past while four different birds chirp.,Cars are driving past while four different birds chirp.,Cars are passing by and four different birds chirp.,Several birds are chirping and singing back and forth together.,Several birds are chirping and singing back and forth.,The wind is blowing while birds sing in the background.,development,Birds Chirping outside Krucifix Productions Sound Effects.wav,44100,27.58997732426304,26.74,1.5256599124802612,0.19277964553197494,,0.0,45624.05767089515,1542.7791997387776,0.07039104851476782,"",46.397
development/160917-eichelherr000.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/160917-eichelherr000.wav,"A bird is flying and is making a very loud noise constantly, in a environment were it is raining.","A bird is flying and is making a very loud noise constantly, in a environment were it is raining.",A bird is loudly cawing near a stream of water.,A bird is squawking loudly in an area that has running water.,A bird squawking loudly in an area with running water.,a bird is cawing loudly near a stream of water,development,160917-eichelherr000.wav,44100,19.99390022675737,36.55,2.438165353565424,0.1461229022026216,,0.0,6458.066102087312,293.7381160736437,0.10396680706696108,"",46.082
development/20110422_shower.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/20110422_shower.wav,Birds are chirping while the hard rain comes down.,Birds are chirping while the hard rain comes down.,Birds chirping loudly and a gurgling stream as well.,Different bird species are chirping and singing as the rain comes down through the trees.,Different bird species are chirping and singing as the rain poured down through the trees.,It is raining hard down and birds are chirping.,development,20110422_shower.wav,44100,18.6837641723356,19.44,2.2168510209734285,2.519688218080506,,0.0,6547.54477199396,1664.9746289922052,0.017079782622638897,"",39.433
