id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/asphalt shredder working.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/asphalt shredder working.wav,A car is driving followed by several short honks.,A car is driving followed by several short honks.,A mechanical machine is working by spinning and making noises,"As the car drives through, it is accompanied by several short honks.",Cars drive and honk once in a while.,a mechanical machine is working and spinning and making noises,development,asphalt shredder working.wav,44100,20.150816326530613,37.15,1.2789518659712036,0.21170144851872655,,0.0,1484.5524284136295,273.839901108669,0.044153625101648,"",40.057
development/110911_passing_helicopter_in_rain.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/110911_passing_helicopter_in_rain.wav,A plane is flying in the sky and as it comes near sound increases,A plane is flying in the sky and as it comes near sound increases,A plane is flying in the sky and it gets louder as it comes near.,An airplane comes from a distance then passes by.,Standing still as an audible plane is flying overhead,standing still listening to the airplane fly overhead,development,110911_passing_helicopter_in_rain.wav,44100,27.252222222222223,21.76,0.869106732101183,2.0741248969605843,,0.0,9474.570191360628,994.0868737677745,0.025614610058059293,"",33.207
development/BPetroleum_B.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/BPetroleum_B.wav,A keyboard synthesizer emits its slow electronic echoes,A keyboard synthesizer emits its slow electronic echoes,A metallic wind instrument blows at varying long pitches.,Someone was playing a high pitched musical instrument,Someone was playing a musical instrument with a high pitch,slow electronic echoes being emitted from a keyboard synthesizer,development,BPetroleum_B.wav,44100,27.334444444444443,31.04,1.2206372958061793,0.6013284409540612,,0.0,6649.958673927687,731.185381601073,0.05571612394741913,"",26.946
development/Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,"A bird sings, another animal makes a noise, and it is raining.","A bird sings, another animal makes a noise, and it is raining.",A steady stream of water while in the background birds are chirping.,The rain is falling down while he birds are chirping and then one bird fly away,Water flows at a constant rate while birds chirp in the background.,"While the wind is blowing, a bird chirps, and a hard object thumps.",development,Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,44100,23.805691609977323,29.97,1.954274031361948,0.501555950052651,,0.0,727.5410513833702,612.2681181082543,0.010844824836373095,"",52.331
development/tiny raindrops under an umbrella.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/tiny raindrops under an umbrella.wav,A fire crackling while traffic goes by in the distance.,A fire crackling while traffic goes by in the distance.,A fire is crackling while the wind is blowing.,A pile of wood is burning and birds sing as a vehicle drives away in the distance.,The wind is blowing while a fire is burning.,"pile of wood burning, birds singing, and a vehicle driving away in distance",development,tiny raindrops under an umbrella.wav,44100,17.50201814058957,12.308,1.533613860091125,4.443486698085776,,0.0,541408.5679063797,7239.546322050558,0.08477483850389293,"",28.176
development/Drip02.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Drip02.wav,Air is moving in the background and water is dripping in the foreground.,Air is moving in the background and water is dripping in the foreground.,Water dripping four times followed by some rustling.,Water droplets and the drone of machinery in the background.,Water is dripping four times followed by some rustling.,Water is slowly dripping from a tap at a steady pace.,development,Drip02.wav,44100,24.517936507936508,7.688,1.6736727602962458,3.652875057248852,,0.0,91426.81693423285,5357.468760227458,0.037998029127646146,"",15.629
development/rain and thunder 2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/rain and thunder 2.wav,"A thunderstorm with rain, wind and blowing branches and trees.","A thunderstorm with rain, wind and blowing branches and trees.","A thunderstorm with rain, wind and blowing branches in the trees.",Rain is coming down with birds chirping and thunder in the background.,Rain is pouring down and thunder roars while birds are chirping.,Rain is pouring down while birds are chirping and thunder roars.,development,rain and thunder 2.wav,44100,25.302448979591837,18.84,1.282048675456148,0.17954176076433281,,0.0,66517.61313689763,3891.539080561837,0.03153081246774483,"",44.436
development/cowbell.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cowbell.wav,A small bell rings rapidly and then slows down.,A small bell rings rapidly and then slows down.,Someone is ringing a bell repeatedly and consistently but with an irregular pattern.,Someone is sounding a bell repeatedly and consistently but with an irregular pattern.,"The bell clanks again and again, sounding multiple times.",The bell sounds multiple times as it clanks.,development,cowbell.wav,44100,19.040362811791383,18.04,2.348084307322994,2.0131827005690153,,26.968162933953668,751303.9687922603,7307.1196417138735,0.044655154592607924,"",18.994
development/metal.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/metal.wav,A metal object is striking the side of a glass jar in an irregular fashion.,A metal object is striking the side of a glass jar in an irregular fashion.,Someone is tapping the side of a glass with silverware.,Someone is using silverware to tap the side of a glass.,Something clinking against glass and at the end something rolling in or against glass.,"Something clinking against glass, at the end something rolling in or against glass.",development,metal.wav,44100,20.41845804988662,19.62,2.5518705579328333,4.983988480258245,,20.57398988180548,4597.184916329065,825.0091890913452,0.06423519878796408,"",11.784
development/atmo__suburban_railway_inner_voices_hamburg1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/atmo__suburban_railway_inner_voices_hamburg1.wav,A group of people are talking and moving around while traffic is flowing in the background.,A group of people are talking and moving around while traffic is flowing in the background.,"On a crowded bus, several people were talking and chatting.",Several people in a crowded bus talking and chatting.,Traffic flows in the background as people that are moving around converse,people are talking in the background as objects are being hit creating a screech,development,atmo__suburban_railway_inner_voices_hamburg1.wav,44100,20.293809523809525,23.41,1.2605578981964016,1.638669331864099,,0.0,11714.282012743954,900.8487868237602,0.058296809441157706,"",33.555
development/Crickets&amp;Quail.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Crickets&amp;Quail.wav,Crickets and insects making sounds at night next to a road with traffic sounds.,Crickets and insects making sounds at night next to a road with traffic sounds.,The hum of traffic on a nearby road is accompanied by the chirp and buzz of crickets and insects.,The repetitive pattern of insects chirping repeats over and over again.,The slow chirping of crickets as night falls upon the land.,"With an owl, insects are making noises in the night.",development,Crickets&amp;Quail.wav,44100,29.761972789115646,32.72,1.7546132026442207,0.40552641824267893,,0.0,16856.086621749946,550.6503626443495,0.09683760441775786,"",65.666
development/Washing_machine_20130512.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Washing_machine_20130512.wav,A machine is spinning and grinding against another metal surface.,A machine is spinning and grinding against another metal surface.,An industrial worker operating a piece of machinery in a factory.,Inside a factory an industrial worker operates a piece of machinery,"Someone is operating some industrial machinery, turning it on and off twice.",Someone operating industrial machinery turns the machine on and off twice,development,Washing_machine_20130512.wav,44100,28.529773242630384,36.87,2.119307562364982,1.0467692564590978,,0.0,11912.585492439215,1619.4953915177316,0.01524131909676929,"",62.51
development/street steps child car.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/street steps child car.wav,A male and a female talk as a tractor starts moving.,A male and a female talk as a tractor starts moving.,A male talks and a female talks and a tractor starts moving.,Men and women speaking as a vehicle pulls up and idles.,Several people are talking while an engine sound gets louder in the background.,several people talking as an engine sound gets louder in the background,development,street steps child car.wav,44100,22.253492063492065,20.0,1.5782698477905936,1.1379191771286812,,0.0,2320.0889715097223,539.738744185785,0.015708472325644818,"",37.427
development/Int- Mom&amp;Dadcondooropenandclose.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Int- Mom&amp;Dadcondooropenandclose.wav,A man speaks after a beep and a door opens.,A man speaks after a beep and a door opens.,"A person moving around, opening then shutting a door, a beeping alarm and a male voice talking.",A person opens and shuts a door while a alarm beeps and a man talks.,An alarm goes off as a door is opened.,"Several noises occur: a cabinet is opened and then shut, something a beeping, and a man is talking.",development,Int- Mom&amp;Dadcondooropenandclose.wav,44100,28.783151927437643,8.149,1.5467832379327295,1.902214496832925,,15.111872970201688,170399.57820490017,6536.886818835648,0.05809253760444719,"",23.903
development/OsFnHhVsDoors.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/OsFnHhVsDoors.wav,A cabinet door is opened and closed by someone,A cabinet door is opened and closed by someone,A door opens and closes over and over.,A man closes and opens a door multiple times.,A person opens and closes a cabinet door,Someone repeatedly opens and then closes the door.,development,OsFnHhVsDoors.wav,44100,24.99628117913832,13.067,1.4300182487607025,3.199554065555417,,0.0,83566.9146850877,4917.068685481117,0.03612422968797471,"",15.971
development/lift.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/lift.wav,A door squeaks when opened and metallic noises squeak.,A door squeaks when opened and metallic noises squeak.,A machine is opening something and then shutting it back up.,A machine is opening something then shutting it.,Metal hinges on a door squeak as the door opens.,The breaks squeal and rumble while creating humming noises.,development,lift.wav,44100,19.841451247165534,28.61,1.4191168719861624,1.8108828508289445,,14.713310617243467,3009.3573412936594,384.7436575398909,0.06063122302484522,"",22.993
development/tree frogs.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/tree frogs.wav,Birds chirping in a tree in the middle of the night.,Birds chirping in a tree in the middle of the night.,In the middle of the night birds are chirping in the tree.,Many different birds are talking to one another by chirping.,Many different frogs are croaking as well as other animals.,Several frogs are croaking and as insects chirp outside at night.,development,tree frogs.wav,44100,26.98297052154195,20.72,1.6237420230829351,0.7806950160166249,,0.0,6617.238294241479,627.3870320796154,0.05248088115939382,"",37.879
development/crowd  sm conf rm  jumbled conversations 2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/crowd  sm conf rm  jumbled conversations 2.wav,A lot of people talking to each other in a room,A lot of people talking to each other in a room,A lot of people were in one place carrying on many different conversations.,Several loud conversations are going on in a small space.,a crowded room with many people having different conversations,lots of people in one place carrying on many different conversations,development,crowd  sm conf rm  jumbled conversations 2.wav,44100,27.620226757369615,29.18,1.3005162317213204,0.12963305839909595,,0.0,21905.28838950447,1009.6863455948483,0.05088741449107017,"",37.756
development/Mallarenga_petita_i_Gafarro.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Mallarenga_petita_i_Gafarro.wav,"Among the noisy traffic, birds are happily chirping.","Among the noisy traffic, birds are happily chirping.",Birds are happily chirping among the noisy traffic.,Birds sing in the background as the wind continues to blow.,The wind blows as birds sing in the background.,"vehicles driving by, birds singing, and a few people talking quietly",development,Mallarenga_petita_i_Gafarro.wav,44100,27.78267573696145,22.04,1.1550607768385892,3.577433111514225,,0.0,6682.143881047454,957.6745575563228,0.036056621366317425,"",44.449
development/Poppenweiler_Baechle mit Amsel 02_20100704.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Poppenweiler_Baechle mit Amsel 02_20100704.wav,A stream of water flowing and birds chirping in the background.,A stream of water flowing and birds chirping in the background.,A stream of water flowing while birds chirp in the background.,"Water bubbles loudly, while birds chirp and sing in the background.",Water flows steadily as a bird happily chirps in the background.,Water flows steadily while a bird happily chirps in the background.,development,Poppenweiler_Baechle mit Amsel 02_20100704.wav,44100,26.122176870748298,23.42,1.7158834749885614,1.4969511973387133,,0.0,326021.22726845014,5060.095227492649,0.03406738375292496,"",52.359
development/sparrow_Spatz_Sperling_alter-Kumpel.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/sparrow_Spatz_Sperling_alter-Kumpel.wav,A bird chirps in a high pitched squeak while a siren sounds.,A bird chirps in a high pitched squeak while a siren sounds.,"A bird is singing, while a siren is blaring from a distance.",A siren goes off while a birds chirps happily.,Birds are chirping in the nature while a siren is playing in the back.,Birds are singing outside while a siren is blaring in the background.,development,sparrow_Spatz_Sperling_alter-Kumpel.wav,44100,16.95027210884354,16.5,2.580132247563242,0.18307312930213782,,0.0,23305.28111699567,878.5752960095931,0.06277784089090908,"",25.021
