id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/Zoo2-20130725.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Zoo2-20130725.wav,A group of birds chirping in the wild.,A group of birds chirping in the wild.,A lot of different kinds of birds are chirping.,Birds are chirping and tweeting in the distance.,"In the distance, birds are chirping and tweeting.",screaming of birds sound and a vehicle is passing sound,development,Zoo2-20130725.wav,44100,28.78954648526077,15.402,1.7789087394355219,0.1196986758091594,,0.0,95065.07633467155,2239.397945021414,0.12023812055600776,"",49.47
development/civic manual shifter noise.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/civic manual shifter noise.wav,A door lock is being picked by someone.,A door lock is being picked by someone.,A lock is trying to be picked on a door.,Rumbling and shuffling noises pick up and slows in intensity.,Rumbling and shuffling noises that picks up and slows in intensity.,knocking of door sound and rolling of some wood sound,development,civic manual shifter noise.wav,44100,24.589931972789117,6.368,0.8968451711516301,1.6852400180818459,,0.0,31269.364942776672,2072.792777374439,0.057385202734117784,"",19.552
"development/Wind, Soft. Crickets.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Wind, Soft. Crickets.wav",A bus with the window wound down driving,A bus with the window wound down driving,"Air is moving, a bird is chirping and traffic is flowing in the background.",The bus put their window down as they drove down the street.,Wind is blowing loudly along with a slight rattling in the background.,Wind is blowing loudly with a slight rattling in the background.,development,"Wind, Soft. Crickets.wav",44100,26.318163265306122,18.5,1.388050133945674,1.5054503489405402,,0.0,42126807.869543396,193092.46163519306,0.068978044691187,"",50.328
development/hg.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/hg.wav,A passing vehicle briefly covers a ticking clock.,A passing vehicle briefly covers a ticking clock.,Machines operating as vehicles pass by on the road.,"Out on the road a vehicle passing, machines working",The wind blows quickly and the rain falls steadily.,The wind is blowing quickly and it is raining.,development,hg.wav,44100,15.587777777777777,28.65,1.3827462947793667,0.20814302460187104,,0.0,2160.923662351575,419.6684341050706,0.027319523094117767,"",30.031
development/Food Burning Cooking.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Food Burning Cooking.wav,"The voice of a person at first, rain, and then a few footsteps.","The voice of a person at first, rain, and then a few footsteps.",A woman speaks softly over some electronic static,Electronic static while a woman speaks softly with it.,Oil sizzles in a frying pan and a woman talks.,Oil sizzles in a frying pan while a woman talks.,development,Food Burning Cooking.wav,44100,16.0,26.05,2.1580715146425953,0.3749101759441429,,0.0,5276.19684133811,1004.8800648550199,0.03507135369687342,"",35.4
development/hereg_hungary__grain_field_1_20080712.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/hereg_hungary__grain_field_1_20080712.wav,A car door opens and closes while insects buzz in the background.,A car door opens and closes while insects buzz in the background.,A group of insects making a lot of noise in the background,Insects buzz in the background while a car door opens and closes.,"Someone is putting away a bottle when a car passes by, and crickets are chirping in the background.",The chorus of crickets chirp loudly in the evening.,development,hereg_hungary__grain_field_1_20080712.wav,44100,20.04496598639456,15.051,4.3700774890282075,0.8779312450602156,,19.753710622271612,6274.1564088716805,538.6128153735139,0.06741375622824472,"",44.74
development/thunder2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/thunder2.wav,A rain storm with thunder in the background.,A rain storm with thunder in the background.,A rainy day with thunder in the background.,"As rain strikes a surface, thunder booms in the background.",It was raining while the wind was blowing.,Rain is striking a surface and thunder is booming in the background.,development,thunder2.wav,44100,18.115374149659864,13.274,1.248933786855796,0.09916347763396458,,0.0,12414.713464975992,1426.3212729609932,0.035338637610469674,"",28.356
development/Robin in town in the evening.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Robin in town in the evening.wav,Birds are singing in the woods with a larger bird hooting in the background.,Birds are singing in the woods with a larger bird hooting in the background.,Birds singing in the woods with a larger bird hooting in the background.,"Several birds chirping, with an owl in the background.",Several birds were chirping including an owl in the background.,birds are chirping and other animals are making noises in the jungle,development,Robin in town in the evening.wav,44100,16.765986394557824,28.18,1.864965248841872,2.270331140968144,,0.0,7612.455547939227,819.2473093558885,0.05358636075410703,"",22.051
development/Night Traffic.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Night Traffic.wav,A car with a rumbling engine drives by on the road.,A car with a rumbling engine drives by on the road.,"A truck getting loaded up and then started, which quickly takes off to drive.",Cars and a large vehicle drive over rainy streets in a city tunnel.,"Cars drive on a road, one close by with a rumbling engine.",Rain falls as cars and a large vehicle drives through a city tunnel.,development,Night Traffic.wav,44100,23.096666666666668,29.98,1.4118673361089444,0.25389554670334485,,0.0,2131.753352078714,464.33120792700845,0.027767625190011875,"",38.536
development/Lake St Clair 2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Lake St Clair 2.wav,As birds are chirping in the background the stream is flowing strongly.,As birds are chirping in the background the stream is flowing strongly.,Sounds of bubbling and gurgling running water constantly running through.,Water is making its way down a stream as birds are chirping off in the distance.,Water making bubbling sounds and then babbling sounds.,Water running down a stream and birds chirping in the background.,development,Lake St Clair 2.wav,44100,15.701337868480726,10.829,1.77792221801419,1.165989450109718,,0.0,124.63263668049211,165.7837747306199,0.006452826026426562,"",25.382
