id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/mosquito.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/mosquito.wav,Air is slowly being let out of a balloon.,Air is slowly being let out of a balloon.,"An annoying, high pitched squeak echoed intermittently with a few short breaks.","An annoying, high pitched squeak with a few short breaks.",The air is slowly being released from a balloon.,an unpleasant loud warbling sound that starts and stops many times,development,mosquito.wav,44100,29.687369614512473,36.61,1.7918190170613004,2.7795036044280605,,0.0,10077.564255886196,863.9316758687602,0.07473440670731876,"",43.728
development/Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_05.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_05.wav,A bird sings outside while other birds sing in the near distance.,A bird sings outside while other birds sing in the near distance.,Birds are chirping in the foreground with other types of birds chirping in the background.,Birds are singing center stage while other types of birds are warbling.,Multiple birds chirping in the foreground with an engine revving in the background.,"With an engine revving in the background, multiple birds are chirping in the foreground.",development,Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_05.wav,44100,27.408571428571427,34.35,1.7469797929321844,0.15618704692637397,,0.0,2125.3909994297314,370.81082760115424,0.02268326057403281,"",59.768
development/Pushing a metal fence.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Pushing a metal fence.wav,A person is trying to open a metal door,A person is trying to open a metal door,Someone is hitting a fence continuously and fast.,Someone is attempting to open a metal door.,Someone jumping up and down on a spring board.,Something is making a lot of loud noise.,development,Pushing a metal fence.wav,44100,22.934920634920633,15.013,2.1740413722807506,4.69075400442925,,9.910844014746608,2727324.8259740444,86676.94975239757,0.017510515775018297,"",26.812
development/squeeks raw.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/squeeks raw.wav,A man swings on a creaking porch swing while he talks to himself.,A man swings on a creaking porch swing while he talks to himself.,A metal object creaks while a person speaks.,A metallic object squeaking and creaking and a man talking.,A metallic object squeaks and creaks while a man talks.,"Creaking of a metal object such as a chair, swing, or fence door and a person talking.",development,squeeks raw.wav,44100,26.354648526077096,11.677,1.7683414857549753,4.8387223805459305,,20.30883141241249,45317.5384392322,2256.6094764353684,0.012234269614047876,"",31.718
"development/Footsteps, tennis shoes on wooden floor.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Footsteps, tennis shoes on wooden floor.wav","An object hits a surface, making consistent thumping noises.","An object hits a surface, making consistent thumping noises.",Footsteps are slowly walking down an empty hallway,Footsteps are slowly walking down into an empty hallway,Items are stamped as they move along an assembly line.,Something thumps against a surface at irregular intervals.,development,"Footsteps, tennis shoes on wooden floor.wav",44100,16.567437641723355,9.478,1.1756646072168841,4.520953450441823,,0.0,3315.3526536272043,830.0159440988965,0.015276421451977903,"",17.491
development/Recorded_Paper01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Recorded_Paper01.wav,"A woman shuffles through a stack of papers on her desk, arranging them and shuffles again.","A woman shuffles through a stack of papers on her desk, arranging them and shuffles again.",In a small room moving papers around one by one,"Papers are being turned, stopped, stamped, then turned again.",They are in a small room moving papers around one by one.,"papers are being turned then stopped, papers stamped, then turned again",development,Recorded_Paper01.wav,44100,15.023310657596372,12.913,1.5887037425675672,3.1197136308174063,,0.0,13915.484639790586,1989.1645155432855,0.025779685568113036,"",20.184
development/Air condition running.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Air condition running.wav,A fan is running in the window the whole time.,A fan is running in the window the whole time.,A large machine works steadily outside in the near distance.,A machine constantly running with a squeaky wheel,A mechanical buzzing of an electrical engine or an air conditioner.,Strong vibrations caused by a very large piece of machinery.,development,Air condition running.wav,44100,29.732562358276645,30.27,1.211644971294459,1.2404900026553283,,0.0,3746.961467532643,313.8565629160614,0.08721231258213333,"",56.699
development/London Street.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/London Street.wav,A car drove by and ladies talking to each other.,A car drove by and ladies talking to each other.,A piece of machinery is running with people talking in the background.,A piece of machinery running with people talking in the background.,Heavy machinery engine working while people chatter and a small child speaks,Heavy machinery is working while people chatter and a small child speaks.,development,London Street.wav,44100,17.44,35.44,1.301448472801777,0.3824219016403297,,0.0,773.0847412035647,225.19966060338155,0.04731312066706165,"",30.301
development/Stream 7 at Krka falls.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Stream 7 at Krka falls.wav,"A motorized boat travels through the water, and the bottom is splashing against the water repeatedly.","A motorized boat travels through the water, and the bottom is splashing against the water repeatedly.",A steady wind is blowing over constantly moving water.,Heavy rain is pouring down and then it fades out.,Heavy rain pours down before it fades out.,The wind blew steady over the wavy water.,development,Stream 7 at Krka falls.wav,44100,23.521814058956917,39.44,1.8108492146237836,0.23191168148794503,,0.0,1821.4308880718127,350.77806564908434,0.022377716640216254,"",53.97
development/AMB_EXT_PARK_SUMMER_DAY_LOOP.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/AMB_EXT_PARK_SUMMER_DAY_LOOP.wav,A person walks by some chirping crickets at nighttime.,A person walks by some chirping crickets at nighttime.,"An automobile drives, a person walks, and evening bugs are audible.",Crickets are chirping in the distance as cars drive by.,Crickets chirp in the distance as cars drive by.,Crickets chirping at night as someone passes by and walks around.,development,AMB_EXT_PARK_SUMMER_DAY_LOOP.wav,44100,24.106666666666666,17.04,1.5242818891894798,1.1581034453540247,,13.126650819352797,3623673.7072287756,32903.80527824436,0.05385084851462065,"",39.464
