id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/Blade vs Blade.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Blade vs Blade.wav,A knife is being sharpened by a metal object,A knife is being sharpened by a metal object,A knife is repeatedly scraped and scratched against a sharpener.,A knife is rubbed across a sharpening stone.,A person is scraping knives together to sharpen them while tapping on a plate.,A person scrapes a knife against a sharpener repeatedly.,development,Blade vs Blade.wav,44100,22.27954648526077,16.81,3.3365728193533735,3.399894630786471,,0.0,244832.83950931358,4829.907385533638,0.07298731671177867,"",22.682
development/river + waterfall 2 .wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/river + waterfall 2 .wav,A bunch of rain that is falling down at a heavy pace.,A bunch of rain that is falling down at a heavy pace.,A steady stream of water splashes as it rushes forward.,A water running stream going along leaves in the forest.,Water violently flows down the steep side of a river bank.,Water was turbulently flowing on a river at a steep side,development,river + waterfall 2 .wav,44100,27.24716553287982,36.25,1.9194571399942748,0.23146678401996487,,0.0,621.3865641949765,205.1449930143292,0.016162311421467755,"",62.099
development/NightCity hum 01 130212.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/NightCity hum 01 130212.wav,Air flows through a small corridor with traffic in the background.,Air flows through a small corridor with traffic in the background.,Air moving through a narrow corridor with traffic in the background.,Cars drive by in the background while wind rustles some plants.,The wind howling when you are up in a plane.,The wind howls as you are flying in a plane.,development,NightCity hum 01 130212.wav,44100,25.824943310657595,28.12,1.1706481340113988,0.33939178597901415,,0.0,1419.2036107346223,290.4609882174991,0.023199339620170588,"",50.498
"development/Swings in Mauerpark, Berlin.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Swings in Mauerpark, Berlin.wav",A metal gate is moving and creaking near chirping birds and people.,A metal gate is moving and creaking near chirping birds and people.,A moving metal gate is creaking near people and chirping birds.,Mechanical hinges squeak back and forth while people faintly converse in the background.,Mechanical hinges squeak to and fro while people talk quietly in the background.,"People stand and talk, while in the foreground an old and rusty gate slowly turns.",development,"Swings in Mauerpark, Berlin.wav",44100,24.044263038548753,25.1,1.6203813961268159,1.6619631334439406,,13.991922099716387,54499.37895932156,1870.601810301353,0.048193953032604576,"",47.762
development/Floor_trading5.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Floor_trading5.wav,A crowd of many people talking and yelling.,A crowd of many people talking and yelling.,A fight breaks out with people shouting and scraping the gravel in the yard,People are loudly speaking when multiple consecutive taps sounds occur over the speech.,People speak loudly as eight consecutive taps occur over their words.,background shouting and yelling from a crowd with people talking,development,Floor_trading5.wav,44100,28.03167800453515,33.78,1.2740214208441238,0.6827608247339584,,0.0,6155.77019207304,599.0003479458804,0.09264151783361317,"",47.845
development/Toff-Toff.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Toff-Toff.wav,A lawnmower is not starting because the idle is speeding up but the engine has not fired up.,A lawnmower is not starting because the idle is speeding up but the engine has not fired up.,"Before the engine started and was revved, there was a squeaking noise.",Someone revving the engine of something that is motorized.,The lawn mower finally fires up on the third try.,"Trying to start a riding lawn mower, fires up on the third try.",development,Toff-Toff.wav,44100,24.006122448979593,32.56,1.7796673987873293,0.5001292605562438,,0.0,3446.35433039641,487.19196214526204,0.02479932279512787,"",47.162
development/washcloth.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/washcloth.wav,An object hit against another similar object thirteen times.,An object hit against another similar object thirteen times.,An object is hit against another object thirteen times.,Two people are hitting a tennis ball back and forth playing table tennis.,Two people playing table tennis are hitting a tennis ball back and forth.,someone hitting a hard surface to chop it down,development,washcloth.wav,44100,17.066666666666666,11.78,1.6690034160448972,4.631056842939241,,0.0,71837.81003201341,5187.462430635179,0.018797061583179963,"",15.326
development/Digital Headspin.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Digital Headspin.wav,A synthesized soft humming changes pitch and rhythm repeatedly.,A synthesized soft humming changes pitch and rhythm repeatedly.,An electronic device is running at varying frequencies and cycles.,"Audio apparatus too close to electric field, the sound varying because of field or apparatus moves.","Audio equipment too close to electric field, difference because field or equipment moves.",Running at varying frequencies and cycles is an electronic device.,development,Digital Headspin.wav,44100,21.567256235827664,29.9,1.134891814373205,1.160103241926326,,0.0,13370.237777240327,843.4398368971007,0.08018715242693518,"",31.688
development/chewing.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/chewing.wav,A person is chewing on something at a pretty consistent rate.,A person is chewing on something at a pretty consistent rate.,Some chewing on some ice shrieks while the lips wide open.,Someone chewing on ice cubes with their wide mouth open.,Someone is chewing on something at a pretty consistent rate.,Someone is eating potato chips with their mouth open.,development,chewing.wav,44100,16.80639455782313,5.639,2.6077150348084635,3.5247753101802726,,0.0,9320.69407398755,1871.455694278993,0.0029105373262479335,"",14.831
development/Pouring Carbinated Drink.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Pouring Carbinated Drink.wav,A liquid is being poured from one vessel into another.,A liquid is being poured from one vessel into another.,Fresh bubbles softly rises to the top of a beer mug.,Somebody is pouring a drink into a cup.,a liquid being poured from one vessel into another.,someone pouring something to drink into a cup,development,Pouring Carbinated Drink.wav,44100,21.707755102040817,14.089,1.6172574021118895,4.769311439886339,,0.0,13277.001839382974,2511.7862940568884,0.017891721191992806,"",29.903
